CHROM	SCAFF	BIN_START	BIN_END	pbs
chr1	QRBI01000120.1	18600001	18700000	0.002346915
chr1	QRBI01000120.1	18700001	18800000	0.00617441
chr1	QRBI01000120.1	18800001	18900000	-0.001830937
chr1	QRBI01000120.1	18900001	19000000	0.0054002
chr1	QRBI01000120.1	19000001	19100000	-0.000668
chr1	QRBI01000120.1	19100001	19200000	0.01451505
chr1	QRBI01000120.1	19200001	19300000	0.00703145
chr1	QRBI01000120.1	19300001	19400000	0.00564854
chr1	QRBI01000120.1	19400001	19500000	-0.005073325
chr1	QRBI01000120.1	19500001	19600000	-0.0111914
chr1	QRBI01000120.1	19600001	19700000	-0.00075453
chr1	QRBI01000120.1	19700001	19800000	0.0054387
chr1	QRBI01000120.1	19800001	19900000	0.000803385
chr1	QRBI01000120.1	19900001	20000000	-0.00976279
chr1	QRBI01000120.1	20000001	20100000	0.00974855
chr1	QRBI01000120.1	20100001	20200000	0.00548035
chr1	QRBI01000120.1	20200001	20300000	0.0084684
chr1	QRBI01000120.1	20300001	20400000	-0.0060467
chr1	QRBI01000120.1	20400001	20500000	0.00478639
chr1	QRBI01000120.1	20500001	20600000	-0.0020322
chr1	QRBI01000120.1	20600001	20700000	0.00313284
chr1	QRBI01000120.1	20700001	20800000	0.0085694
chr1	QRBI01000120.1	20800001	20900000	-0.000168149999999999
chr1	QRBI01000120.1	20900001	21000000	-0.0115837
chr1	QRBI01000120.1	21000001	21100000	-0.005708075
chr1	QRBI01000120.1	21100001	21200000	-0.00758881
chr1	QRBI01000120.1	21200001	21300000	0.00401787
chr1	QRBI01000120.1	21300001	21400000	-0.007727172
chr1	QRBI01000120.1	21400001	21500000	-0.000385979999999999
chr1	QRBI01000120.1	21500001	21600000	0.0061448
chr1	QRBI01000120.1	21600001	21700000	0.0088582
chr1	QRBI01000120.1	21700001	21800000	0.008947125
chr1	QRBI01000120.1	21800001	21900000	0.007588785
chr1	QRBI01000120.1	21900001	22000000	-0.00330269
chr1	QRBI01000120.1	22000001	22100000	0.000390950000000001
chr1	QRBI01000120.1	22100001	22200000	0.00329895
chr1	QRBI01000120.1	22200001	22300000	0.0098343
chr1	QRBI01000120.1	22300001	22400000	-0.0071741
chr1	QRBI01000120.1	22400001	22500000	-0.003810425
chr1	QRBI01000120.1	22500001	22600000	0.00633715
chr1	QRBI01000120.1	22600001	22700000	-0.0067429
chr1	QRBI01000120.1	22700001	22800000	0.0017962
chr1	QRBI01000120.1	22800001	22900000	0.004895835
chr1	QRBI01000120.1	22900001	23000000	0.00789755
chr1	QRBI01000120.1	23000001	23100000	-0.00278682
chr1	QRBI01000120.1	23100001	23200000	-0.003937455
chr1	QRBI01000120.1	23200001	23300000	0.0072925
chr1	QRBI01000120.1	23300001	23400000	-0.00658372
chr1	QRBI01000120.1	23400001	23500000	-0.002095
chr1	QRBI01000120.1	23500001	23600000	0.00236185
chr1	QRBI01000120.1	23600001	23700000	0.000698785
chr1	QRBI01000120.1	23700001	23800000	0.000910999999999999
chr1	QRBI01000120.1	23800001	23900000	0.00429375
chr1	QRBI01000120.1	23900001	24000000	0.00458305
chr1	QRBI01000120.1	24000001	24100000	0.00204444
chr1	QRBI01000120.1	24100001	24200000	0.00154214
chr1	QRBI01000120.1	24200001	24300000	0.00141905
chr1	QRBI01000120.1	24300001	24400000	-0.010462225
chr1	QRBI01000120.1	24400001	24500000	-0.001030355
chr1	QRBI01000120.1	24500001	24600000	0.00418575
chr1	QRBI01000120.1	24600001	24700000	0.0045389
chr1	QRBI01000120.1	24700001	24800000	-4.64949999999988e-05
chr1	QRBI01000120.1	24800001	24900000	0.00862805
chr1	QRBI01000120.1	24900001	25000000	0.0042867
chr1	QRBI01000120.1	25000001	25100000	-0.0027598985
chr1	QRBI01000120.1	25100001	25200000	-0.00448837
chr1	QRBI01000120.1	25200001	25300000	0.00426095
chr1	QRBI01000120.1	25300001	25400000	0.003123035
chr1	QRBI01000120.1	25400001	25500000	0.0014169
chr1	QRBI01000120.1	25500001	25600000	-8.20299999999986e-05
chr1	QRBI01000120.1	25600001	25700000	0.00337219
chr1	QRBI01000120.1	25700001	25800000	0.0019525
chr1	QRBI01000120.1	25800001	25900000	0.009094
chr1	QRBI01000120.1	25900001	26000000	0.01087015
chr1	QRBI01000120.1	26000001	26100000	-0.000217500000000001
chr1	QRBI01000120.1	26100001	26200000	0.0110098
chr1	QRBI01000120.1	26200001	26300000	0.00347755
chr1	QRBI01000120.1	26300001	26400000	0.00766355
chr1	QRBI01000120.1	26400001	26500000	0.0156557
chr1	QRBI01000120.1	26500001	26600000	-0.00296052
chr1	QRBI01000120.1	26600001	26700000	0.00144178
chr1	QRBI01000120.1	26700001	26800000	0.0140177
chr1	QRBI01000120.1	26800001	26900000	-0.00072904
chr1	QRBI01000120.1	26900001	27000000	0.01089845
chr1	QRBI01000120.1	27000001	27100000	0.00585525
chr1	QRBI01000120.1	27100001	27200000	-0.001843625
chr1	QRBI01000120.1	27200001	27300000	-0.00091604
chr1	QRBI01000120.1	27300001	27400000	0.000913500000000001
chr1	QRBI01000120.1	27400001	27500000	0.0036409
chr1	QRBI01000120.1	27500001	27600000	0.00147322
chr1	QRBI01000120.1	27600001	27700000	0.013830495
chr1	QRBI01000120.1	27700001	27800000	-0.003540345
chr1	QRBI01000120.1	27800001	27900000	0.0126881
chr1	QRBI01000120.1	27900001	28000000	-0.00772439
chr1	QRBI01000120.1	28000001	28100000	-0.00742141
chr1	QRBI01000120.1	28100001	28200000	0.0038624
chr1	QRBI01000120.1	28200001	28300000	-0.0033713
chr1	QRBI01000120.1	28300001	28400000	0.003192435
chr1	QRBI01000120.1	28400001	28500000	-0.00603439
chr1	QRBI01000120.1	28500001	28600000	0.0016837
chr1	QRBI01000120.1	28600001	28700000	0.00306735
chr1	QRBI01000120.1	28700001	28800000	0.0045605
chr1	QRBI01000120.1	28800001	28900000	0.01319885
chr1	QRBI01000120.1	28900001	29000000	0.0134661
chr1	QRBI01000120.1	29000001	29100000	0.00102615
chr1	QRBI01000120.1	29100001	29200000	0.00521695
chr1	QRBI01000120.1	29200001	29300000	-0.002099645
chr1	QRBI01000120.1	29300001	29400000	-0.0018004
chr1	QRBI01000120.1	29400001	29500000	0.000748820000000001
chr1	QRBI01000120.1	29500001	29600000	0.0082798
chr1	QRBI01000120.1	29600001	29700000	0.0028725
chr1	QRBI01000120.1	29700001	29800000	0.00368745
chr1	QRBI01000120.1	29800001	29900000	0.00696765
chr1	QRBI01000120.1	29900001	30000000	0.00713395
chr1	QRBI01000120.1	30000001	30100000	0.00816755
chr1	QRBI01000120.1	30100001	30200000	0.00649565
chr1	QRBI01000120.1	30200001	30300000	0.0069717
chr1	QRBI01000120.1	30300001	30400000	0.0094166
chr1	QRBI01000120.1	30400001	30500000	0.0089295
chr1	QRBI01000120.1	30500001	30600000	0.00930475
chr1	QRBI01000120.1	30600001	30700000	0.003496785
chr1	QRBI01000120.1	30700001	30800000	0.01097
chr1	QRBI01000120.1	30800001	30900000	0.01365265
chr1	QRBI01000120.1	30900001	31000000	0.0132549
chr1	QRBI01000120.1	31000001	31100000	0.00286137
chr1	QRBI01000120.1	31100001	31200000	0.000540924999999999
chr1	QRBI01000120.1	31200001	31300000	0.00586125
chr1	QRBI01000120.1	31300001	31400000	-0.00904504
chr1	QRBI01000120.1	31400001	31500000	0.01148325
chr1	QRBI01000120.1	31500001	31600000	0.0128162
chr1	QRBI01000120.1	31600001	31700000	-0.004812765
chr1	QRBI01000120.1	31700001	31800000	0.0048075
chr1	QRBI01000120.1	31800001	31900000	0.0098996
chr1	QRBI01000120.1	31900001	32000000	7.59999999999997e-05
chr1	QRBI01000120.1	32000001	32100000	0.0073824
chr1	QRBI01000120.1	32100001	32200000	0.01384785
chr1	QRBI01000120.1	32200001	32300000	0.0150221
chr1	QRBI01000120.1	32300001	32400000	0.001038265
chr1	QRBI01000120.1	32400001	32500000	0.0055459
chr1	QRBI01000120.1	32500001	32600000	0.0087813
chr1	QRBI01000120.1	32600001	32700000	-0.002324555
chr1	QRBI01000120.1	32700001	32800000	0.01332515
chr1	QRBI01000120.1	32800001	32900000	0.000514499999999999
chr1	QRBI01000120.1	32900001	33000000	0.01000165
chr1	QRBI01000120.1	33000001	33100000	-0.006536545
chr1	QRBI01000120.1	33100001	33200000	0.0018319
chr1	QRBI01000120.1	33200001	33300000	5.87500000000241e-06
chr1	QRBI01000120.1	33300001	33400000	-0.007301405
chr1	QRBI01000120.1	33400001	33500000	-0.00164673
chr1	QRBI01000120.1	33500001	33600000	0.01223335
chr1	QRBI01000120.1	33600001	33700000	0.0035699
chr1	QRBI01000120.1	33700001	33800000	0.002635895
chr1	QRBI01000120.1	33800001	33900000	0.0057272
chr1	QRBI01000120.1	33900001	34000000	0.0054667
chr1	QRBI01000120.1	34000001	34100000	0.0040398
chr1	QRBI01000120.1	34100001	34200000	0.00407905
chr1	QRBI01000120.1	34200001	34300000	0.00315965
chr1	QRBI01000120.1	34300001	34400000	0.0227722
chr1	QRBI01000120.1	34400001	34500000	0.0138901
chr1	QRBI01000120.1	34500001	34600000	0.0121194
chr1	QRBI01000120.1	34600001	34700000	0.00418621
chr1	QRBI01000120.1	34700001	34800000	0.00089522
chr1	QRBI01000120.1	34800001	34900000	-0.00380166
chr1	QRBI01000120.1	34900001	35000000	0.00759415
chr1	QRBI01000120.1	35000001	35100000	-0.007630535
chr1	QRBI01000120.1	35100001	35200000	0.0117323
chr1	QRBI01000120.1	35200001	35300000	0.00310365
chr1	QRBI01000120.1	35300001	35400000	0.0014057
chr1	QRBI01000120.1	35400001	35500000	-0.0011194
chr1	QRBI01000120.1	35500001	35600000	0.0139374
chr1	QRBI01000120.1	35600001	35700000	0.0015519
chr1	QRBI01000120.1	35700001	35800000	0.01522715
chr1	QRBI01000120.1	35800001	35900000	0.003981755
chr1	QRBI01000120.1	35900001	36000000	0.00380373
chr1	QRBI01000120.1	36000001	36100000	0.03313895
chr1	QRBI01000120.1	36100001	36200000	0.0217618
chr1	QRBI01000120.1	36200001	36300000	-0.000933865000000001
chr1	QRBI01000120.1	36300001	36400000	-0.00209675
chr1	QRBI01000120.1	36400001	36500000	0.02639885
chr1	QRBI01000120.1	36500001	36600000	0.0085868
chr1	QRBI01000120.1	36600001	36700000	0.0044227
chr1	QRBI01000120.1	36700001	36800000	0.0087658
chr1	QRBI01000120.1	36800001	36900000	0.0033541
chr1	QRBI01000120.1	36900001	37000000	0.00444075
chr1	QRBI01000120.1	37000001	37100000	0.00467665
chr1	QRBI01000120.1	37100001	37200000	0.00250422
chr1	QRBI01000120.1	37200001	37300000	0.00146935
chr1	QRBI01000120.1	37300001	37400000	0.0022602
chr1	QRBI01000120.1	37400001	37500000	0.01235675
chr1	QRBI01000120.1	37500001	37600000	0.01120825
chr1	QRBI01000120.1	37600001	37700000	0.0106843
chr1	QRBI01000120.1	37700001	37800000	0.00641662
chr1	QRBI01000120.1	37800001	37900000	0.00473655
chr1	QRBI01000120.1	37900001	38000000	0.0107659
chr1	QRBI01000120.1	38000001	38100000	0.009108
chr1	QRBI01000120.1	38100001	38200000	0.00727325
chr1	QRBI01000120.1	38200001	38300000	0.0100828
chr1	QRBI01000120.1	38300001	38400000	0.00199375
chr1	QRBI01000120.1	38400001	38500000	-0.00104666
chr1	QRBI01000120.1	38500001	38600000	0.006559
chr1	QRBI01000120.1	38600001	38700000	0.0139195
chr1	QRBI01000120.1	38700001	38800000	0.002519585
chr1	QRBI01000120.1	38800001	38900000	-0.00033415
chr1	QRBI01000120.1	38900001	39000000	0.004311625
chr1	QRBI01000120.1	39000001	39100000	0.00152912
chr1	QRBI01000120.1	39100001	39200000	3.9875e-05
chr1	QRBI01000120.1	39200001	39300000	0.00155505
chr1	QRBI01000120.1	39300001	39400000	0.00999665
chr1	QRBI01000120.1	39400001	39500000	0.00982985
chr1	QRBI01000120.1	39500001	39600000	-0.00466612
chr1	QRBI01000120.1	39600001	39700000	0.00298045
chr1	QRBI01000120.1	39700001	39800000	0.00837865
chr1	QRBI01000120.1	39800001	39900000	-0.000716050000000003
chr1	QRBI01000120.1	39900001	40000000	0.02449615
chr1	QRBI01000120.1	40000001	40100000	0.000431444999999999
chr1	QRBI01000120.1	40100001	40200000	0.0097521
chr1	QRBI01000120.1	40200001	40300000	0.0064114
chr1	QRBI01000120.1	40300001	40400000	0.0003601
chr1	QRBI01000120.1	40400001	40500000	0.00621115
chr1	QRBI01000120.1	40500001	40600000	0.0094323
chr1	QRBI01000120.1	40600001	40700000	0.00499694
chr1	QRBI01000120.1	40700001	40800000	0.0155917
chr1	QRBI01000120.1	40800001	40900000	0.01272345
chr1	QRBI01000120.1	40900001	41000000	0.0219203
chr1	QRBI01000120.1	41000001	41100000	0.00889095
chr1	QRBI01000120.1	41100001	41200000	-0.006141995
chr1	QRBI01000120.1	41200001	41300000	-0.003063545
chr1	QRBI01000120.1	41300001	41400000	-0.01050971
chr1	QRBI01000120.1	41400001	41500000	-0.00168796
chr1	QRBI01000120.1	41500001	41600000	0.01731525
chr1	QRBI01000120.1	41600001	41700000	-0.003405165
chr1	QRBI01000120.1	41700001	41800000	0.01598115
chr1	QRBI01000120.1	41800001	41900000	0.02354635
chr1	QRBI01000120.1	41900001	42000000	0.006244535
chr1	QRBI01000120.1	42000001	42100000	0.01726405
chr1	QRBI01000120.1	42100001	42200000	0.00633254
chr1	QRBI01000120.1	42200001	42300000	0.00505477
chr1	QRBI01000120.1	42300001	42400000	-0.008529395
chr1	QRBI01000120.1	42400001	42500000	0.012681975
chr1	QRBI01000120.1	42500001	42600000	-0.010705135
chr1	QRBI01000120.1	42600001	42700000	0.003615975
chr1	QRBI01000120.1	42700001	42800000	-0.00398546
chr1	QRBI01000120.1	42800001	42900000	0.0130216
chr1	QRBI01000120.1	42900001	43000000	0.0047654
chr1	QRBI01000120.1	43000001	43100000	0.00017175
chr1	QRBI01000120.1	43100001	43200000	0.011254145
chr1	QRBI01000120.1	43200001	43300000	0.0043662
chr1	QRBI01000120.1	43300001	43400000	0.019548985
chr1	QRBI01000120.1	43400001	43500000	0.00456125
chr1	QRBI01000120.1	43500001	43600000	-0.00415969755
chr1	QRBI01000120.1	43600001	43700000	0.00975035
chr1	QRBI01000120.1	43700001	43800000	-0.00141212
chr1	QRBI01000120.1	43800001	43900000	0.012867385
chr1	QRBI01000120.1	43900001	44000000	0.00086905
chr1	QRBI01000120.1	44000001	44100000	-0.004694215
chr1	QRBI01000120.1	44100001	44200000	0.00600755
chr1	QRBI01000120.1	44200001	44300000	-0.00083685
chr1	QRBI01000120.1	44300001	44400000	-0.007813205
chr1	QRBI01000120.1	44400001	44500000	0.005926
chr1	QRBI01000120.1	44500001	44600000	-0.00635358
chr1	QRBI01000120.1	44600001	44700000	-0.00455592
chr1	QRBI01000120.1	44700001	44800000	-1.48499999999985e-05
chr1	QRBI01000120.1	44800001	44900000	-0.004896105
chr1	QRBI01000120.1	44900001	45000000	0.0115633
chr1	QRBI01000120.1	45000001	45100000	-0.00569816
chr1	QRBI01000120.1	45100001	45200000	0.007842905
chr1	QRBI01000120.1	45200001	45300000	0.01262915
chr1	QRBI01000120.1	45300001	45400000	0.019235
chr1	QRBI01000120.1	45400001	45500000	0.021184215
chr1	QRBI01000120.1	45500001	45600000	0.0149333
chr1	QRBI01000120.1	45600001	45700000	0.0190134
chr1	QRBI01000120.1	45700001	45800000	0.003447415
chr1	QRBI01000120.1	45800001	45900000	-0.000424824999999998
chr1	QRBI01000120.1	45900001	46000000	0.00391902
chr1	QRBI01000120.1	46000001	46100000	0.0334867
chr1	QRBI01000120.1	46100001	46200000	-0.001838385
chr1	QRBI01000120.1	46200001	46300000	-0.00248225
chr1	QRBI01000120.1	46300001	46400000	-0.0077582295
chr1	QRBI01000120.1	46400001	46500000	-0.011713795
chr1	QRBI01000120.1	46500001	46600000	-0.00846258
chr1	QRBI01000120.1	46600001	46700000	0.010386095
chr1	QRBI01000120.1	46700001	46800000	0.00247697
chr1	QRBI01000120.1	46800001	46900000	-0.0045629995
chr1	QRBI01000120.1	46900001	47000000	0.0060055
chr1	QRBI01000120.1	47000001	47100000	0.029365
chr1	QRBI01000120.1	47100001	47200000	0.015034925
chr1	QRBI01000120.1	47200001	47300000	0.01866005
chr1	QRBI01000120.1	47300001	47400000	0.0166298
chr1	QRBI01000120.1	47400001	47500000	0.0189783
chr1	QRBI01000120.1	47500001	47600000	0.00375168
chr1	QRBI01000120.1	47600001	47700000	0.00203091
chr1	QRBI01000120.1	47700001	47800000	-0.000425064999999999
chr1	QRBI01000120.1	47800001	47900000	-0.001206815
chr1	QRBI01000120.1	47900001	48000000	0.001924575
chr1	QRBI01000120.1	48000001	48100000	0.00263345
chr1	QRBI01000120.1	48100001	48200000	0.0099202
chr1	QRBI01000120.1	48200001	48300000	0.01178685
chr1	QRBI01000120.1	48300001	48400000	0.00294815
chr1	QRBI01000120.1	48400001	48500000	0.0032669
chr1	QRBI01000120.1	48500001	48600000	0.001815225
chr1	QRBI01000120.1	48600001	48700000	0.00409845
chr1	QRBI01000120.1	48700001	48800000	0.0025073
chr1	QRBI01000120.1	48800001	48900000	-0.0045504
