CHROM	SCAFF	BIN_START	BIN_END	pbs
chr1	QRBI01000120.1	10500001	10600000	0.01038486
chr1	QRBI01000120.1	10600001	10700000	0.01620725
chr1	QRBI01000120.1	10700001	10800000	0.00679323
chr1	QRBI01000120.1	10800001	10900000	0.00210843445
chr1	QRBI01000120.1	10900001	11000000	0.01041055
chr1	QRBI01000120.1	11000001	11100000	0.04035985
chr1	QRBI01000120.1	11100001	11200000	0.008882683
chr1	QRBI01000120.1	11200001	11300000	0.0164967
chr1	QRBI01000120.1	11300001	11400000	0.012643845
chr1	QRBI01000120.1	11400001	11500000	0.02411335
chr1	QRBI01000120.1	11500001	11600000	0.0199988
chr1	QRBI01000120.1	11600001	11700000	0.01612025
chr1	QRBI01000120.1	11700001	11800000	0.02284005
chr1	QRBI01000120.1	11800001	11900000	0.02004955
chr1	QRBI01000120.1	11900001	12000000	0.01889693
chr1	QRBI01000120.1	12000001	12100000	0.01676685
chr1	QRBI01000120.1	12100001	12200000	0.02756565
chr1	QRBI01000120.1	12200001	12300000	0.03400955
chr1	QRBI01000120.1	12300001	12400000	0.02202605
chr1	QRBI01000120.1	12400001	12500000	0.04069595
chr1	QRBI01000120.1	12500001	12600000	0.02462
chr1	QRBI01000120.1	12600001	12700000	0.0342797
chr1	QRBI01000120.1	12700001	12800000	0.0288992
chr1	QRBI01000120.1	12800001	12900000	0.02977215
chr1	QRBI01000120.1	12900001	13000000	0.049058
chr1	QRBI01000120.1	13000001	13100000	0.04535205
chr1	QRBI01000120.1	13100001	13200000	0.015821
chr1	QRBI01000120.1	13200001	13300000	0.02831039
chr1	QRBI01000120.1	13300001	13400000	0.02065745
chr1	QRBI01000120.1	13400001	13500000	0.01302833
chr1	QRBI01000120.1	13500001	13600000	0.0240822
chr1	QRBI01000120.1	13600001	13700000	0.01201266
chr1	QRBI01000120.1	13700001	13800000	0.00649229
chr1	QRBI01000120.1	13800001	13900000	0.02159965
chr1	QRBI01000120.1	13900001	14000000	0.022985635
chr1	QRBI01000120.1	14000001	14100000	0.027085675
chr1	QRBI01000120.1	14100001	14200000	0.0145312685
chr1	QRBI01000120.1	14200001	14300000	0.0283859
chr1	QRBI01000120.1	14300001	14400000	0.0318362
chr1	QRBI01000120.1	14400001	14500000	0.027268005
chr1	QRBI01000120.1	14500001	14600000	0.01807942
chr1	QRBI01000120.1	14600001	14700000	0.03013225
chr1	QRBI01000120.1	14700001	14800000	0.0225433
chr1	QRBI01000120.1	14800001	14900000	0.037959
chr1	QRBI01000120.1	14900001	15000000	0.02457935
chr1	QRBI01000120.1	15000001	15100000	0.0290228
chr1	QRBI01000120.1	15100001	15200000	0.035376755
chr1	QRBI01000120.1	15200001	15300000	0.02685212
chr1	QRBI01000120.1	15300001	15400000	0.020120085
chr1	QRBI01000120.1	15400001	15500000	0.0302335
chr1	QRBI01000120.1	15500001	15600000	0.02403245
chr1	QRBI01000120.1	15600001	15700000	0.028153905
chr1	QRBI01000120.1	15700001	15800000	0.025579125
chr1	QRBI01000120.1	15800001	15900000	0.035699575
chr1	QRBI01000120.1	15900001	16000000	0.025620295
chr1	QRBI01000120.1	16000001	16100000	0.02898227
chr1	QRBI01000120.1	16100001	16200000	0.02038138
chr1	QRBI01000120.1	16200001	16300000	0.0204272
chr1	QRBI01000120.1	16300001	16400000	0.025114155
chr1	QRBI01000120.1	16400001	16500000	0.033639215
chr1	QRBI01000120.1	16500001	16600000	0.022157
chr1	QRBI01000120.1	16600001	16700000	0.0231072
chr1	QRBI01000120.1	16700001	16800000	0.01403435
chr1	QRBI01000120.1	16800001	16900000	0.02442313
chr1	QRBI01000120.1	16900001	17000000	0.02945735
chr1	QRBI01000120.1	17000001	17100000	0.009038385
chr1	QRBI01000120.1	17100001	17200000	0.014842
chr1	QRBI01000120.1	17200001	17300000	0.015021705
chr1	QRBI01000120.1	17300001	17400000	0.0288399
chr1	QRBI01000120.1	17400001	17500000	0.019162475
chr1	QRBI01000120.1	17500001	17600000	0.023217455
chr1	QRBI01000120.1	17600001	17700000	0.02406145
chr1	QRBI01000120.1	17700001	17800000	0.010296355
chr1	QRBI01000120.1	17800001	17900000	0.010758275
chr1	QRBI01000120.1	17900001	18000000	0.017620445
chr1	QRBI01000120.1	18000001	18100000	0.02439593
chr1	QRBI01000120.1	18100001	18200000	0.005404265
chr1	QRBI01000120.1	18200001	18300000	0.01837757
chr1	QRBI01000120.1	18300001	18400000	0.0308506
chr1	QRBI01000120.1	18400001	18500000	0.0310765
chr1	QRBI01000120.1	18500001	18600000	0.03454686
chr1	QRBI01000120.1	18600001	18700000	0.013866955
chr1	QRBI01000120.1	18700001	18800000	0.002579995
chr1	QRBI01000120.1	18800001	18900000	0.0322438
chr1	QRBI01000120.1	18900001	19000000	0.01827998
chr1	QRBI01000120.1	19000001	19100000	0.025386
chr1	QRBI01000120.1	19100001	19200000	0.00593717
chr1	QRBI01000120.1	19200001	19300000	0.0112767
chr1	QRBI01000120.1	19300001	19400000	0.017367879
chr1	QRBI01000120.1	19400001	19500000	0.0215507
chr1	QRBI01000120.1	19500001	19600000	0.009507775
chr1	QRBI01000120.1	19600001	19700000	0.00792777
chr1	QRBI01000120.1	19700001	19800000	0.0025024
chr1	QRBI01000120.1	19800001	19900000	0.0338079
chr1	QRBI01000120.1	19900001	20000000	0.02472345
chr1	QRBI01000120.1	20000001	20100000	0.003507885
chr1	QRBI01000120.1	20100001	20200000	0.02063586
chr1	QRBI01000120.1	20200001	20300000	0.025383915
chr1	QRBI01000120.1	20300001	20400000	0.0016912385
chr1	QRBI01000120.1	20400001	20500000	-0.0050846195
chr1	QRBI01000120.1	20500001	20600000	0.036174325
chr1	QRBI01000120.1	20600001	20700000	0.01971109
chr1	QRBI01000120.1	20700001	20800000	0.036644515
chr1	QRBI01000120.1	20800001	20900000	0.032985995
chr1	QRBI01000120.1	20900001	21000000	0.00771551
chr1	QRBI01000120.1	21000001	21100000	0.007216555
chr1	QRBI01000120.1	21100001	21200000	0.0143238125
chr1	QRBI01000120.1	21200001	21300000	0.019322515
chr1	QRBI01000120.1	21300001	21400000	0.007244875
chr1	QRBI01000120.1	21400001	21500000	-0.00224517
chr1	QRBI01000120.1	21500001	21600000	0.0075759485
chr1	QRBI01000120.1	21600001	21700000	0.01484785
chr1	QRBI01000120.1	21700001	21800000	0.03359902
chr1	QRBI01000120.1	21800001	21900000	0.038718415
chr1	QRBI01000120.1	21900001	22000000	0.020120185
chr1	QRBI01000120.1	22000001	22100000	0.000102873
chr1	QRBI01000120.1	22100001	22200000	0.016540765
chr1	QRBI01000120.1	22200001	22300000	0.03781321
chr1	QRBI01000120.1	22300001	22400000	0.04960985
chr1	QRBI01000120.1	22400001	22500000	0.03801535
chr1	QRBI01000120.1	22500001	22600000	0.02375248
chr1	QRBI01000120.1	22600001	22700000	0.034423185
chr1	QRBI01000120.1	22700001	22800000	0.017764465
chr1	QRBI01000120.1	22800001	22900000	0.01274148
chr1	QRBI01000120.1	22900001	23000000	0.01864902
chr1	QRBI01000120.1	23000001	23100000	0.0100195
chr1	QRBI01000120.1	23100001	23200000	0.011937395
chr1	QRBI01000120.1	23200001	23300000	0.017111855
chr1	QRBI01000120.1	23300001	23400000	0.011316224
chr1	QRBI01000120.1	23400001	23500000	0.02001575
chr1	QRBI01000120.1	23500001	23600000	0.017657145
chr1	QRBI01000120.1	23600001	23700000	0.01916055
chr1	QRBI01000120.1	23700001	23800000	0.012243255
chr1	QRBI01000120.1	23800001	23900000	0.009705175
chr1	QRBI01000120.1	23900001	24000000	0.0189536
chr1	QRBI01000120.1	24000001	24100000	0.0163836
chr1	QRBI01000120.1	24100001	24200000	0.024605315
chr1	QRBI01000120.1	24200001	24300000	0.016438035
chr1	QRBI01000120.1	24300001	24400000	0.04657745
chr1	QRBI01000120.1	24400001	24500000	0.01499939
chr1	QRBI01000120.1	24500001	24600000	0.004588537
chr1	QRBI01000120.1	24600001	24700000	0.01985585
chr1	QRBI01000120.1	24700001	24800000	0.013418035
chr1	QRBI01000120.1	24800001	24900000	0.010924115
chr1	QRBI01000120.1	24900001	25000000	0.01819152
chr1	QRBI01000120.1	25000001	25100000	0.015226655
chr1	QRBI01000120.1	25100001	25200000	0.00767727
chr1	QRBI01000120.1	25200001	25300000	0.0241635
chr1	QRBI01000120.1	25300001	25400000	0.02215274
chr1	QRBI01000120.1	25400001	25500000	0.01299016
chr1	QRBI01000120.1	25500001	25600000	0.0137903
chr1	QRBI01000120.1	25600001	25700000	0.0251441
chr1	QRBI01000120.1	25700001	25800000	0.01642191
chr1	QRBI01000120.1	25800001	25900000	0.01457859
chr1	QRBI01000120.1	25900001	26000000	0.02525075
chr1	QRBI01000120.1	26000001	26100000	0.02306595
chr1	QRBI01000120.1	26100001	26200000	0.029973805
chr1	QRBI01000120.1	26200001	26300000	0.02823915
chr1	QRBI01000120.1	26300001	26400000	0.01198452
chr1	QRBI01000120.1	26400001	26500000	0.019120025
chr1	QRBI01000120.1	26500001	26600000	0.0291437
chr1	QRBI01000120.1	26600001	26700000	0.0354321
chr1	QRBI01000120.1	26700001	26800000	0.02140475
chr1	QRBI01000120.1	26800001	26900000	0.020751
chr1	QRBI01000120.1	26900001	27000000	0.01982076
chr1	QRBI01000120.1	27000001	27100000	0.02308285
chr1	QRBI01000120.1	27100001	27200000	0.0296283
chr1	QRBI01000120.1	27200001	27300000	0.01961591
chr1	QRBI01000120.1	27300001	27400000	0.022887395
chr1	QRBI01000120.1	27400001	27500000	0.0273381
chr1	QRBI01000120.1	27500001	27600000	0.02107985
chr1	QRBI01000120.1	27600001	27700000	0.02335205
chr1	QRBI01000120.1	27700001	27800000	0.02109595
chr1	QRBI01000120.1	27800001	27900000	0.05076475
chr1	QRBI01000120.1	27900001	28000000	0.01243475
chr1	QRBI01000120.1	28000001	28100000	0.01198475
chr1	QRBI01000120.1	28100001	28200000	0.03589452
chr1	QRBI01000120.1	28200001	28300000	0.020974415
chr1	QRBI01000120.1	28300001	28400000	0.020855635
chr1	QRBI01000120.1	28400001	28500000	0.02321252
chr1	QRBI01000120.1	28500001	28600000	0.001375935
chr1	QRBI01000120.1	28600001	28700000	0.0277753
chr1	QRBI01000120.1	28700001	28800000	0.02561965
chr1	QRBI01000120.1	28800001	28900000	0.03397656
chr1	QRBI01000120.1	28900001	29000000	0.0377437
chr1	QRBI01000120.1	29000001	29100000	0.047780345
chr1	QRBI01000120.1	29100001	29200000	0.05809969
chr1	QRBI01000120.1	29200001	29300000	0.0278606
chr1	QRBI01000120.1	29300001	29400000	0.029529
chr1	QRBI01000120.1	29400001	29500000	0.02427862
chr1	QRBI01000120.1	29500001	29600000	0.018840025
chr1	QRBI01000120.1	29600001	29700000	0.0236966
chr1	QRBI01000120.1	29700001	29800000	0.02138964
chr1	QRBI01000120.1	29800001	29900000	0.014987515
chr1	QRBI01000120.1	29900001	30000000	0.02896565
chr1	QRBI01000120.1	30000001	30100000	0.02167355
chr1	QRBI01000120.1	30100001	30200000	0.01312783
chr1	QRBI01000120.1	30200001	30300000	0.00663052
chr1	QRBI01000120.1	30300001	30400000	0.01586716
chr1	QRBI01000120.1	30400001	30500000	0.029776195
chr1	QRBI01000120.1	30500001	30600000	0.015898077
chr1	QRBI01000120.1	30600001	30700000	0.002283925
chr1	QRBI01000120.1	30700001	30800000	0.011720865
chr1	QRBI01000120.1	30800001	30900000	0.025362615
chr1	QRBI01000120.1	30900001	31000000	0.0188884
chr1	QRBI01000120.1	31000001	31100000	0.03051675
chr1	QRBI01000120.1	31100001	31200000	0.000176865
chr1	QRBI01000120.1	31200001	31300000	0.000256315
chr1	QRBI01000120.1	31300001	31400000	0.045224
chr1	QRBI01000120.1	31400001	31500000	0.01851691
chr1	QRBI01000120.1	31500001	31600000	0.019219455
chr1	QRBI01000120.1	31600001	31700000	0.02128994
chr1	QRBI01000120.1	31700001	31800000	0.016651335
chr1	QRBI01000120.1	31800001	31900000	0.03631731
chr1	QRBI01000120.1	31900001	32000000	0.014388335
chr1	QRBI01000120.1	32000001	32100000	0.014025885
chr1	QRBI01000120.1	32100001	32200000	0.01941489
chr1	QRBI01000120.1	32200001	32300000	0.0467839
chr1	QRBI01000120.1	32300001	32400000	0.032048695
chr1	QRBI01000120.1	32400001	32500000	0.03853895
chr1	QRBI01000120.1	32500001	32600000	0.0213555
chr1	QRBI01000120.1	32600001	32700000	0.013437575
chr1	QRBI01000120.1	32700001	32800000	0.00794345
chr1	QRBI01000120.1	32800001	32900000	0.022728745
chr1	QRBI01000120.1	32900001	33000000	-0.007328795
chr1	QRBI01000120.1	33000001	33100000	0.00766161
chr1	QRBI01000120.1	33100001	33200000	0.01522935
chr1	QRBI01000120.1	33200001	33300000	0.04469515
chr1	QRBI01000120.1	33300001	33400000	0.014443565
chr1	QRBI01000120.1	33400001	33500000	0.0249849155
chr1	QRBI01000120.1	33500001	33600000	0.026890295
chr1	QRBI01000120.1	33600001	33700000	0.0315111
chr1	QRBI01000120.1	33700001	33800000	0.01607098
chr1	QRBI01000120.1	33800001	33900000	0.017797765
chr1	QRBI01000120.1	33900001	34000000	0.0227932
chr1	QRBI01000120.1	34000001	34100000	0.022874165
chr1	QRBI01000120.1	34100001	34200000	0.0276335
chr1	QRBI01000120.1	34200001	34300000	0.00476503
chr1	QRBI01000120.1	34300001	34400000	0.01348806
chr1	QRBI01000120.1	34400001	34500000	0.02101463
chr1	QRBI01000120.1	34500001	34600000	0.04422891
chr1	QRBI01000120.1	34600001	34700000	0.04306555
chr1	QRBI01000120.1	34700001	34800000	0.013352
chr1	QRBI01000120.1	34800001	34900000	0.03365633
chr1	QRBI01000120.1	34900001	35000000	0.0494191
chr1	QRBI01000120.1	35000001	35100000	0.0346323
chr1	QRBI01000120.1	35100001	35200000	0.015705525
chr1	QRBI01000120.1	35200001	35300000	0.005909497
chr1	QRBI01000120.1	35300001	35400000	0.02295203
chr1	QRBI01000120.1	35400001	35500000	0.003683605
chr1	QRBI01000120.1	35500001	35600000	0.02392967
chr1	QRBI01000120.1	35600001	35700000	-0.001905615
chr1	QRBI01000120.1	35700001	35800000	0.01166506
chr1	QRBI01000120.1	35800001	35900000	0.00838329
chr1	QRBI01000120.1	35900001	36000000	0.01406323
chr1	QRBI01000120.1	36000001	36100000	0.02588543
chr1	QRBI01000120.1	36100001	36200000	0.005577295
chr1	QRBI01000120.1	36200001	36300000	0.0026700515
chr1	QRBI01000120.1	36300001	36400000	0.01578343
chr1	QRBI01000120.1	36400001	36500000	0.0299324
chr1	QRBI01000120.1	36500001	36600000	0.0400769
chr1	QRBI01000120.1	36600001	36700000	0.02639595
chr1	QRBI01000120.1	36700001	36800000	0.02901405
chr1	QRBI01000120.1	36800001	36900000	0.02384405
chr1	QRBI01000120.1	36900001	37000000	0.0127595
chr1	QRBI01000120.1	37000001	37100000	0.020385555
chr1	QRBI01000120.1	37100001	37200000	0.0365603
chr1	QRBI01000120.1	37200001	37300000	0.0313616
chr1	QRBI01000120.1	37300001	37400000	0.001150135
chr1	QRBI01000120.1	37400001	37500000	0.02311984
chr1	QRBI01000120.1	37500001	37600000	0.01544105
chr1	QRBI01000120.1	37600001	37700000	0.03706885
chr1	QRBI01000120.1	37700001	37800000	0.04061243
chr1	QRBI01000120.1	37800001	37900000	0.0246024
chr1	QRBI01000120.1	37900001	38000000	0.00944847
chr1	QRBI01000120.1	38000001	38100000	0.013661545
chr1	QRBI01000120.1	38100001	38200000	0.00421324
chr1	QRBI01000120.1	38200001	38300000	0.00150866
chr1	QRBI01000120.1	38300001	38400000	0.01317356
chr1	QRBI01000120.1	38400001	38500000	0.018481595
chr1	QRBI01000120.1	38500001	38600000	0.00655352
chr1	QRBI01000120.1	38600001	38700000	0.01002375
chr1	QRBI01000120.1	38700001	38800000	0.024646175
chr1	QRBI01000120.1	38800001	38900000	0.005997625
chr1	QRBI01000120.1	38900001	39000000	0.01043701
chr1	QRBI01000120.1	39000001	39100000	0.02391409
chr1	QRBI01000120.1	39100001	39200000	0.01407325
chr1	QRBI01000120.1	39200001	39300000	0.006911905
chr1	QRBI01000120.1	39300001	39400000	0.01694995
chr1	QRBI01000120.1	39400001	39500000	0.00975855
chr1	QRBI01000120.1	39500001	39600000	0.01930265
chr1	QRBI01000120.1	39600001	39700000	0.014575415
chr1	QRBI01000120.1	39700001	39800000	0.013359785
chr1	QRBI01000120.1	39800001	39900000	0.004856795
chr1	QRBI01000120.1	39900001	40000000	0.01835725
chr1	QRBI01000120.1	40000001	40100000	0.002778825
chr1	QRBI01000120.1	40100001	40200000	0.005719325
chr1	QRBI01000120.1	40200001	40300000	0.03760872
chr1	QRBI01000120.1	40300001	40400000	0.008368085
chr1	QRBI01000120.1	40400001	40500000	0.02846
chr1	QRBI01000120.1	40500001	40600000	0.0190869
chr1	QRBI01000120.1	40600001	40700000	0.009652635
chr1	QRBI01000120.1	40700001	40800000	0.00600064
chr1	QRBI01000120.1	40800001	40900000	0.0144403
chr1	QRBI01000120.1	40900001	41000000	0.02031235
chr1	QRBI01000120.1	41000001	41100000	-0.00197428
chr1	QRBI01000120.1	41100001	41200000	0.038656785
chr1	QRBI01000120.1	41200001	41300000	0.03177825
chr1	QRBI01000120.1	41300001	41400000	0.026822485
chr1	QRBI01000120.1	41400001	41500000	0.03038502
chr1	QRBI01000120.1	41500001	41600000	0.01447255
chr1	QRBI01000120.1	41600001	41700000	0.02702045
chr1	QRBI01000120.1	41700001	41800000	0.0418291
chr1	QRBI01000120.1	41800001	41900000	0.033347
chr1	QRBI01000120.1	41900001	42000000	0.0108292
chr1	QRBI01000120.1	42000001	42100000	0.015909585
chr1	QRBI01000120.1	42100001	42200000	0.02736665
chr1	QRBI01000120.1	42200001	42300000	0.016113515
chr1	QRBI01000120.1	42300001	42400000	0.043096
chr1	QRBI01000120.1	42400001	42500000	0.03180705
chr1	QRBI01000120.1	42500001	42600000	0.00707875
chr1	QRBI01000120.1	42600001	42700000	0.01465721
chr1	QRBI01000120.1	42700001	42800000	0.018113565
chr1	QRBI01000120.1	42800001	42900000	0.0234608505
chr1	QRBI01000120.1	42900001	43000000	0.01698094
chr1	QRBI01000120.1	43000001	43100000	0.0231812
chr1	QRBI01000120.1	43100001	43200000	0.018014215
chr1	QRBI01000120.1	43200001	43300000	0.0252379
chr1	QRBI01000120.1	43300001	43400000	0.020411765
chr1	QRBI01000120.1	43400001	43500000	0.03661375
chr1	QRBI01000120.1	43500001	43600000	0.00668537
chr1	QRBI01000120.1	43600001	43700000	0.026535145
chr1	QRBI01000120.1	43700001	43800000	0.021520325
chr1	QRBI01000120.1	43800001	43900000	0.018719105
chr1	QRBI01000120.1	43900001	44000000	0.02636124
chr1	QRBI01000120.1	44000001	44100000	0.01442046
chr1	QRBI01000120.1	44100001	44200000	0.016640665
chr1	QRBI01000120.1	44200001	44300000	0.01731233
chr1	QRBI01000120.1	44300001	44400000	0.0330336
chr1	QRBI01000120.1	44400001	44500000	0.02304175
chr1	QRBI01000120.1	44500001	44600000	0.0323433
chr1	QRBI01000120.1	44600001	44700000	0.020225955
chr1	QRBI01000120.1	44700001	44800000	0.02634845
chr1	QRBI01000120.1	44800001	44900000	0.01865325
chr1	QRBI01000120.1	44900001	45000000	0.0310039
chr1	QRBI01000120.1	45000001	45100000	0.024165285
chr1	QRBI01000120.1	45100001	45200000	0.0199974
chr1	QRBI01000120.1	45200001	45300000	0.03858512
chr1	QRBI01000120.1	45300001	45400000	0.03327723
chr1	QRBI01000120.1	45400001	45500000	0.0254732
chr1	QRBI01000120.1	45500001	45600000	0.009454245
chr1	QRBI01000120.1	45600001	45700000	0.0257989
chr1	QRBI01000120.1	45700001	45800000	0.015808915
chr1	QRBI01000120.1	45800001	45900000	0.017342495
chr1	QRBI01000120.1	45900001	46000000	0.0481765
chr1	QRBI01000120.1	46000001	46100000	0.03194291
chr1	QRBI01000120.1	46100001	46200000	0.01553365
chr1	QRBI01000120.1	46200001	46300000	0.017868462
chr1	QRBI01000120.1	46300001	46400000	0.0121383125
chr1	QRBI01000120.1	46400001	46500000	0.02845473
chr1	QRBI01000120.1	46500001	46600000	0.0224284585
chr1	QRBI01000120.1	46600001	46700000	0.03054552
chr1	QRBI01000120.1	46700001	46800000	0.016132807
chr1	QRBI01000120.1	46800001	46900000	0.022358779
chr1	QRBI01000120.1	46900001	47000000	0.006503715
chr1	QRBI01000120.1	47000001	47100000	0.017085905
chr1	QRBI01000120.1	47100001	47200000	0.012040565
chr1	QRBI01000120.1	47200001	47300000	0.012489675
chr1	QRBI01000120.1	47300001	47400000	0.011971515
chr1	QRBI01000120.1	47400001	47500000	0.0183394915
chr1	QRBI01000120.1	47500001	47600000	0.011054725
chr1	QRBI01000120.1	47600001	47700000	0.01638587
chr1	QRBI01000120.1	47700001	47800000	0.01625335
chr1	QRBI01000120.1	47800001	47900000	0.017337365
chr1	QRBI01000120.1	47900001	48000000	0.00358127
chr1	QRBI01000120.1	48000001	48100000	0.0254185
chr1	QRBI01000120.1	48100001	48200000	0.03297555
chr1	QRBI01000120.1	48200001	48300000	0.0319973
chr1	QRBI01000120.1	48300001	48400000	0.04604744
chr1	QRBI01000120.1	48400001	48500000	0.02156765
chr1	QRBI01000120.1	48500001	48600000	0.013208125
chr1	QRBI01000120.1	48600001	48700000	0.007903947
chr1	QRBI01000120.1	48700001	48800000	0.02093833
chr1	QRBI01000120.1	48800001	48900000	0.016417295
chr1	QRBI01000120.1	48900001	49000000	0.020975025
chr1	QRBI01000120.1	49000001	49100000	0.020403186
chr1	QRBI01000120.1	49100001	49200000	0.016347755
chr1	QRBI01000120.1	49200001	49300000	0.01442199
chr1	QRBI01000120.1	49300001	49400000	0.0183166
chr1	QRBI01000120.1	49400001	49500000	0.015267775
chr1	QRBI01000120.1	49500001	49600000	0.014342495
chr1	QRBI01000120.1	49600001	49700000	0.012558105
chr1	QRBI01000120.1	49700001	49800000	0.02252815
