CHROM	SCAFF	BIN_START	BIN_END	pbs
chr1	QRBI01000120.1	5200001	5300000	0.0072321
chr1	QRBI01000120.1	5300001	5400000	0.024741475
chr1	QRBI01000120.1	5400001	5500000	0.015498055
chr1	QRBI01000120.1	5500001	5600000	0.01383911
chr1	QRBI01000120.1	5600001	5700000	0.013059855
chr1	QRBI01000120.1	5700001	5800000	0.02273405
chr1	QRBI01000120.1	5800001	5900000	0.016165445
chr1	QRBI01000120.1	5900001	6000000	0.0130793
chr1	QRBI01000120.1	6000001	6100000	0.0196155
chr1	QRBI01000120.1	6100001	6200000	0.0160577
chr1	QRBI01000120.1	6200001	6300000	0.0211503
chr1	QRBI01000120.1	6300001	6400000	0.01390242
chr1	QRBI01000120.1	6400001	6500000	0.02605682
chr1	QRBI01000120.1	6500001	6600000	0.0211592
chr1	QRBI01000120.1	6600001	6700000	0.03331135
chr1	QRBI01000120.1	6700001	6800000	0.02024137
chr1	QRBI01000120.1	6800001	6900000	0.01465191
chr1	QRBI01000120.1	6900001	7000000	0.02009694
chr1	QRBI01000120.1	7000001	7100000	0.015230285
chr1	QRBI01000120.1	7100001	7200000	0.0133082
chr1	QRBI01000120.1	7200001	7300000	0.00762987
chr1	QRBI01000120.1	7300001	7400000	0.0164856
chr1	QRBI01000120.1	7400001	7500000	0.010359615
chr1	QRBI01000120.1	7500001	7600000	0.01662786
chr1	QRBI01000120.1	7600001	7700000	0.013073165
chr1	QRBI01000120.1	7700001	7800000	0.023984855
chr1	QRBI01000120.1	7800001	7900000	0.03509738
chr1	QRBI01000120.1	7900001	8000000	0.02381718
chr1	QRBI01000120.1	8000001	8100000	0.014451585
chr1	QRBI01000120.1	8100001	8200000	0.05388375
chr1	QRBI01000120.1	8200001	8300000	0.010112898
chr1	QRBI01000120.1	8300001	8400000	0.0193983
chr1	QRBI01000120.1	8400001	8500000	0.015211055
chr1	QRBI01000120.1	8500001	8600000	0.017160855
chr1	QRBI01000120.1	8600001	8700000	0.0306664
chr1	QRBI01000120.1	8700001	8800000	0.013285065
chr1	QRBI01000120.1	8800001	8900000	0.01693525
chr1	QRBI01000120.1	8900001	9000000	0.023447125
chr1	QRBI01000120.1	9000001	9100000	0.0039617765
chr1	QRBI01000120.1	9100001	9200000	0.05583382
chr1	QRBI01000120.1	9200001	9300000	0.034016865
chr1	QRBI01000120.1	9300001	9400000	0.0203123
chr1	QRBI01000120.1	9400001	9500000	0.017027525
chr1	QRBI01000120.1	9500001	9600000	0.02766205
chr1	QRBI01000120.1	9600001	9700000	0.004314175
chr1	QRBI01000120.1	9700001	9800000	0.086501195
chr1	QRBI01000120.1	9800001	9900000	0.0385277
chr1	QRBI01000120.1	9900001	10000000	0.06369635
chr1	QRBI01000120.1	10000001	10100000	0.042125675
chr1	QRBI01000120.1	10100001	10200000	0.018892
chr1	QRBI01000120.1	10200001	10300000	0.0195507
chr1	QRBI01000120.1	10300001	10400000	0.03087845
chr1	QRBI01000120.1	10400001	10500000	0.03820605
chr1	QRBI01000120.1	10500001	10600000	0.02337285
chr1	QRBI01000120.1	10600001	10700000	0.03596425
chr1	QRBI01000120.1	10700001	10800000	0.0285161
chr1	QRBI01000120.1	10800001	10900000	0.0195929
chr1	QRBI01000120.1	10900001	11000000	0.0129602
chr1	QRBI01000120.1	11000001	11100000	0.01167277
chr1	QRBI01000120.1	11100001	11200000	0.050860675
chr1	QRBI01000120.1	11200001	11300000	0.08425625
chr1	QRBI01000120.1	11300001	11400000	0.0152945
chr1	QRBI01000120.1	11400001	11500000	0.020869985
chr1	QRBI01000120.1	11500001	11600000	0.038178
chr1	QRBI01000120.1	11600001	11700000	0.01992465
chr1	QRBI01000120.1	11700001	11800000	0.0152891
chr1	QRBI01000120.1	11800001	11900000	0.02744705
chr1	QRBI01000120.1	11900001	12000000	0.022193245
chr1	QRBI01000120.1	12000001	12100000	0.02616175
chr1	QRBI01000120.1	12100001	12200000	0.010589155
chr1	QRBI01000120.1	12200001	12300000	0.0142179
chr1	QRBI01000120.1	12300001	12400000	0.007954905
chr1	QRBI01000120.1	12400001	12500000	0.019422805
chr1	QRBI01000120.1	12500001	12600000	0.02616625
chr1	QRBI01000120.1	12600001	12700000	0.0261262
chr1	QRBI01000120.1	12700001	12800000	0.02329225
chr1	QRBI01000120.1	12800001	12900000	0.0111638
chr1	QRBI01000120.1	12900001	13000000	0.0163538
chr1	QRBI01000120.1	13000001	13100000	0.0148821
chr1	QRBI01000120.1	13100001	13200000	0.0311185
chr1	QRBI01000120.1	13200001	13300000	0.03246429
chr1	QRBI01000120.1	13300001	13400000	0.0264325
chr1	QRBI01000120.1	13400001	13500000	0.0182272
chr1	QRBI01000120.1	13500001	13600000	0.05338455
chr1	QRBI01000120.1	13600001	13700000	0.0241396
chr1	QRBI01000120.1	13700001	13800000	0.011298405
chr1	QRBI01000120.1	13800001	13900000	0.00622023
chr1	QRBI01000120.1	13900001	14000000	0.0313052
chr1	QRBI01000120.1	14000001	14100000	0.031651055
chr1	QRBI01000120.1	14100001	14200000	0.01760076
chr1	QRBI01000120.1	14200001	14300000	0.00830266
chr1	QRBI01000120.1	14300001	14400000	0.0101110205
chr1	QRBI01000120.1	14400001	14500000	0.01369258
chr1	QRBI01000120.1	14500001	14600000	0.00973113
chr1	QRBI01000120.1	14600001	14700000	0.02859715
chr1	QRBI01000120.1	14700001	14800000	0.019995815
chr1	QRBI01000120.1	14800001	14900000	0.0284016
chr1	QRBI01000120.1	14900001	15000000	-0.00211464
chr1	QRBI01000120.1	15000001	15100000	0.0167963
chr1	QRBI01000120.1	15100001	15200000	0.031220555
chr1	QRBI01000120.1	15200001	15300000	0.02386327
chr1	QRBI01000120.1	15300001	15400000	0.015905935
chr1	QRBI01000120.1	15400001	15500000	0.03488085
chr1	QRBI01000120.1	15500001	15600000	0.01085011
chr1	QRBI01000120.1	15600001	15700000	0.056196585
chr1	QRBI01000120.1	15700001	15800000	0.019366375
chr1	QRBI01000120.1	15800001	15900000	0.022320275
chr1	QRBI01000120.1	15900001	16000000	0.007743355
chr1	QRBI01000120.1	16000001	16100000	0.01766337
chr1	QRBI01000120.1	16100001	16200000	0.01783183
chr1	QRBI01000120.1	16200001	16300000	0.01284475
chr1	QRBI01000120.1	16300001	16400000	0.022252105
chr1	QRBI01000120.1	16400001	16500000	0.024262115
chr1	QRBI01000120.1	16500001	16600000	0.01097468
chr1	QRBI01000120.1	16600001	16700000	0.02247085
chr1	QRBI01000120.1	16700001	16800000	0.0179653
chr1	QRBI01000120.1	16800001	16900000	0.02899623
chr1	QRBI01000120.1	16900001	17000000	0.01722105
chr1	QRBI01000120.1	17000001	17100000	0.01484556
chr1	QRBI01000120.1	17100001	17200000	0.0335888
chr1	QRBI01000120.1	17200001	17300000	0.017913055
chr1	QRBI01000120.1	17300001	17400000	0.01492674
chr1	QRBI01000120.1	17400001	17500000	0.043322775
chr1	QRBI01000120.1	17500001	17600000	0.017824
chr1	QRBI01000120.1	17600001	17700000	0.01909
chr1	QRBI01000120.1	17700001	17800000	0.031225955
chr1	QRBI01000120.1	17800001	17900000	0.01839965
chr1	QRBI01000120.1	17900001	18000000	0.016644615
chr1	QRBI01000120.1	18000001	18100000	0.015962385
chr1	QRBI01000120.1	18100001	18200000	0.02261628
chr1	QRBI01000120.1	18200001	18300000	0.03508052
chr1	QRBI01000120.1	18300001	18400000	0.06140825
chr1	QRBI01000120.1	18400001	18500000	0.0407459
chr1	QRBI01000120.1	18500001	18600000	0.04619751
chr1	QRBI01000120.1	18600001	18700000	0.009589465
chr1	QRBI01000120.1	18700001	18800000	0.02180825
chr1	QRBI01000120.1	18800001	18900000	0.02924975
chr1	QRBI01000120.1	18900001	19000000	0.04189305
chr1	QRBI01000120.1	19000001	19100000	0.013588695
chr1	QRBI01000120.1	19100001	19200000	0.009727595
chr1	QRBI01000120.1	19200001	19300000	0.01291505
chr1	QRBI01000120.1	19300001	19400000	0.033983935
chr1	QRBI01000120.1	19400001	19500000	0.0188181
chr1	QRBI01000120.1	19500001	19600000	0.08360625
chr1	QRBI01000120.1	19600001	19700000	0.05326803
chr1	QRBI01000120.1	19700001	19800000	0.02379335
chr1	QRBI01000120.1	19800001	19900000	0.045919515
chr1	QRBI01000120.1	19900001	20000000	0.0289121
chr1	QRBI01000120.1	20000001	20100000	0.03783364
chr1	QRBI01000120.1	20100001	20200000	0.02946076
chr1	QRBI01000120.1	20200001	20300000	0.081897445
chr1	QRBI01000120.1	20300001	20400000	0.059524
chr1	QRBI01000120.1	20400001	20500000	0.015244275
chr1	QRBI01000120.1	20500001	20600000	0.051824925
chr1	QRBI01000120.1	20600001	20700000	0.04255885
chr1	QRBI01000120.1	20700001	20800000	0.043004665
chr1	QRBI01000120.1	20800001	20900000	0.020648795
chr1	QRBI01000120.1	20900001	21000000	0.00463841
chr1	QRBI01000120.1	21000001	21100000	0.015112385
chr1	QRBI01000120.1	21100001	21200000	0.0342158
chr1	QRBI01000120.1	21200001	21300000	0.02747773
chr1	QRBI01000120.1	21300001	21400000	0.028555695
chr1	QRBI01000120.1	21400001	21500000	0.015424655
chr1	QRBI01000120.1	21500001	21600000	0.011902535
chr1	QRBI01000120.1	21600001	21700000	0.001162125
chr1	QRBI01000120.1	21700001	21800000	0.0265951
chr1	QRBI01000120.1	21800001	21900000	0.022313405
chr1	QRBI01000120.1	21900001	22000000	0.01752007
chr1	QRBI01000120.1	22000001	22100000	0.01452749
chr1	QRBI01000120.1	22100001	22200000	0.00236785
chr1	QRBI01000120.1	22200001	22300000	0.04506795
chr1	QRBI01000120.1	22300001	22400000	0.038766
chr1	QRBI01000120.1	22400001	22500000	0.008175245
chr1	QRBI01000120.1	22500001	22600000	0.01691143
chr1	QRBI01000120.1	22600001	22700000	0.0416629
chr1	QRBI01000120.1	22700001	22800000	0.013251655
chr1	QRBI01000120.1	22800001	22900000	0.029297555
chr1	QRBI01000120.1	22900001	23000000	0.04392735
chr1	QRBI01000120.1	23000001	23100000	0.03554755
chr1	QRBI01000120.1	23100001	23200000	0.03826281
chr1	QRBI01000120.1	23200001	23300000	0.00124899
chr1	QRBI01000120.1	23300001	23400000	0.01362483
chr1	QRBI01000120.1	23400001	23500000	0.0187406
chr1	QRBI01000120.1	23500001	23600000	0.0358618
chr1	QRBI01000120.1	23600001	23700000	0.0303071
chr1	QRBI01000120.1	23700001	23800000	0.0086027
chr1	QRBI01000120.1	23800001	23900000	0.0306709
chr1	QRBI01000120.1	23900001	24000000	0.02553555
chr1	QRBI01000120.1	24000001	24100000	0.01338875
chr1	QRBI01000120.1	24100001	24200000	0.030706025
chr1	QRBI01000120.1	24200001	24300000	0.000326915
chr1	QRBI01000120.1	24300001	24400000	0.03545435
chr1	QRBI01000120.1	24400001	24500000	0.02667094
chr1	QRBI01000120.1	24500001	24600000	0.01837394
chr1	QRBI01000120.1	24600001	24700000	0.01641255
chr1	QRBI01000120.1	24700001	24800000	0.03729745
chr1	QRBI01000120.1	24800001	24900000	0.0180115
chr1	QRBI01000120.1	24900001	25000000	0.00755665
chr1	QRBI01000120.1	25000001	25100000	0.014035215
chr1	QRBI01000120.1	25100001	25200000	0.01991035
chr1	QRBI01000120.1	25200001	25300000	0.0332234
chr1	QRBI01000120.1	25300001	25400000	0.01530594
chr1	QRBI01000120.1	25400001	25500000	0.01618966
chr1	QRBI01000120.1	25500001	25600000	0.0080632
chr1	QRBI01000120.1	25600001	25700000	0.011971765
chr1	QRBI01000120.1	25700001	25800000	0.02588201
chr1	QRBI01000120.1	25800001	25900000	0.01880605
chr1	QRBI01000120.1	25900001	26000000	0.026853
chr1	QRBI01000120.1	26000001	26100000	0.02843575
chr1	QRBI01000120.1	26100001	26200000	0.027972055
chr1	QRBI01000120.1	26200001	26300000	0.0082679
chr1	QRBI01000120.1	26300001	26400000	0.02842255
chr1	QRBI01000120.1	26400001	26500000	0.01403206
chr1	QRBI01000120.1	26500001	26600000	0.0358593
chr1	QRBI01000120.1	26600001	26700000	0.0213583
chr1	QRBI01000120.1	26700001	26800000	0.02483215
chr1	QRBI01000120.1	26800001	26900000	0.011234985
chr1	QRBI01000120.1	26900001	27000000	0.009186715
chr1	QRBI01000120.1	27000001	27100000	0.02761485
chr1	QRBI01000120.1	27100001	27200000	0.02169565
chr1	QRBI01000120.1	27200001	27300000	0.02681246
chr1	QRBI01000120.1	27300001	27400000	0.011123525
chr1	QRBI01000120.1	27400001	27500000	0.03082195
chr1	QRBI01000120.1	27500001	27600000	0.02699975
chr1	QRBI01000120.1	27600001	27700000	0.036157645
chr1	QRBI01000120.1	27700001	27800000	0.01704545
chr1	QRBI01000120.1	27800001	27900000	0.0166115
chr1	QRBI01000120.1	27900001	28000000	0.01286455
chr1	QRBI01000120.1	28000001	28100000	0.02360485
chr1	QRBI01000120.1	28100001	28200000	0.0282435
chr1	QRBI01000120.1	28200001	28300000	0.010927215
chr1	QRBI01000120.1	28300001	28400000	0.025091125
chr1	QRBI01000120.1	28400001	28500000	0.0459757
chr1	QRBI01000120.1	28500001	28600000	0.01714355
chr1	QRBI01000120.1	28600001	28700000	0.0231227
chr1	QRBI01000120.1	28700001	28800000	0.046993
chr1	QRBI01000120.1	28800001	28900000	0.04364491
chr1	QRBI01000120.1	28900001	29000000	0.0379084
chr1	QRBI01000120.1	29000001	29100000	0.026569645
chr1	QRBI01000120.1	29100001	29200000	0.03053644
chr1	QRBI01000120.1	29200001	29300000	0.02186005
chr1	QRBI01000120.1	29300001	29400000	0.0385986
chr1	QRBI01000120.1	29400001	29500000	0.03332887
chr1	QRBI01000120.1	29500001	29600000	0.03297231
chr1	QRBI01000120.1	29600001	29700000	0.015609125
chr1	QRBI01000120.1	29700001	29800000	0.02947614
chr1	QRBI01000120.1	29800001	29900000	0.024585115
chr1	QRBI01000120.1	29900001	30000000	0.015748975
chr1	QRBI01000120.1	30000001	30100000	0.02857825
chr1	QRBI01000120.1	30100001	30200000	0.02692535
chr1	QRBI01000120.1	30200001	30300000	0.016656475
chr1	QRBI01000120.1	30300001	30400000	0.02611225
chr1	QRBI01000120.1	30400001	30500000	0.036355245
chr1	QRBI01000120.1	30500001	30600000	0.0255235
chr1	QRBI01000120.1	30600001	30700000	0.02484525
chr1	QRBI01000120.1	30700001	30800000	0.02567823
chr1	QRBI01000120.1	30800001	30900000	0.023953675
chr1	QRBI01000120.1	30900001	31000000	0.0151171
chr1	QRBI01000120.1	31000001	31100000	0.03146365
chr1	QRBI01000120.1	31100001	31200000	0.0229092
chr1	QRBI01000120.1	31200001	31300000	0.022039525
chr1	QRBI01000120.1	31300001	31400000	0.04743755
chr1	QRBI01000120.1	31400001	31500000	0.03784228
chr1	QRBI01000120.1	31500001	31600000	0.008533485
chr1	QRBI01000120.1	31600001	31700000	0.02598704
chr1	QRBI01000120.1	31700001	31800000	0.03593095
chr1	QRBI01000120.1	31800001	31900000	0.02220506
chr1	QRBI01000120.1	31900001	32000000	0.00961653
chr1	QRBI01000120.1	32000001	32100000	0.00580176
chr1	QRBI01000120.1	32100001	32200000	0.010875585
chr1	QRBI01000120.1	32200001	32300000	0.0243617
chr1	QRBI01000120.1	32300001	32400000	0.003452695
chr1	QRBI01000120.1	32400001	32500000	0.0303895
chr1	QRBI01000120.1	32500001	32600000	0.01972745
chr1	QRBI01000120.1	32600001	32700000	0.01531725
chr1	QRBI01000120.1	32700001	32800000	0.006404895
chr1	QRBI01000120.1	32800001	32900000	0.008698833
chr1	QRBI01000120.1	32900001	33000000	0.01785733
chr1	QRBI01000120.1	33000001	33100000	0.0262105
chr1	QRBI01000120.1	33100001	33200000	0.02711605
chr1	QRBI01000120.1	33200001	33300000	0.01200731
chr1	QRBI01000120.1	33300001	33400000	0.016954475
chr1	QRBI01000120.1	33400001	33500000	0.0265374655
chr1	QRBI01000120.1	33500001	33600000	0.022815245
chr1	QRBI01000120.1	33600001	33700000	0.0424482
chr1	QRBI01000120.1	33700001	33800000	0.0192326
chr1	QRBI01000120.1	33800001	33900000	0.0172432
chr1	QRBI01000120.1	33900001	34000000	0.05196285
chr1	QRBI01000120.1	34000001	34100000	0.0545075
chr1	QRBI01000120.1	34100001	34200000	0.0129061
chr1	QRBI01000120.1	34200001	34300000	0.02834075
chr1	QRBI01000120.1	34300001	34400000	0.007099375
chr1	QRBI01000120.1	34400001	34500000	0.020170455
chr1	QRBI01000120.1	34500001	34600000	0.01820098
chr1	QRBI01000120.1	34600001	34700000	0.06204105
chr1	QRBI01000120.1	34700001	34800000	0.0311576
chr1	QRBI01000120.1	34800001	34900000	0.03358848
chr1	QRBI01000120.1	34900001	35000000	0.06969685
chr1	QRBI01000120.1	35000001	35100000	0.03334
chr1	QRBI01000120.1	35100001	35200000	0.023513225
chr1	QRBI01000120.1	35200001	35300000	0.014254615
chr1	QRBI01000120.1	35300001	35400000	0.01211947
chr1	QRBI01000120.1	35400001	35500000	0.021683435
chr1	QRBI01000120.1	35500001	35600000	0.027039655
chr1	QRBI01000120.1	35600001	35700000	-0.00691365
chr1	QRBI01000120.1	35700001	35800000	0.01297222
chr1	QRBI01000120.1	35800001	35900000	0.04507005
chr1	QRBI01000120.1	35900001	36000000	0.026654255
chr1	QRBI01000120.1	36000001	36100000	0.01751849
chr1	QRBI01000120.1	36100001	36200000	0.0384448
chr1	QRBI01000120.1	36200001	36300000	0.0105423
chr1	QRBI01000120.1	36300001	36400000	0.0146646
chr1	QRBI01000120.1	36400001	36500000	0.02955445
chr1	QRBI01000120.1	36500001	36600000	0.0154633
chr1	QRBI01000120.1	36600001	36700000	0.03037665
chr1	QRBI01000120.1	36700001	36800000	0.02427755
chr1	QRBI01000120.1	36800001	36900000	0.02271055
chr1	QRBI01000120.1	36900001	37000000	0.003523355
chr1	QRBI01000120.1	37000001	37100000	0.006724045
chr1	QRBI01000120.1	37100001	37200000	0.02104068
chr1	QRBI01000120.1	37200001	37300000	0.009345045
chr1	QRBI01000120.1	37300001	37400000	0.0201949
chr1	QRBI01000120.1	37400001	37500000	0.0085845
chr1	QRBI01000120.1	37500001	37600000	0.0293343
chr1	QRBI01000120.1	37600001	37700000	0.03270015
chr1	QRBI01000120.1	37700001	37800000	0.02407414
chr1	QRBI01000120.1	37800001	37900000	0.01582257
chr1	QRBI01000120.1	37900001	38000000	0.01228565
chr1	QRBI01000120.1	38000001	38100000	0.012709215
chr1	QRBI01000120.1	38100001	38200000	0.0300445
chr1	QRBI01000120.1	38200001	38300000	0.01313795
chr1	QRBI01000120.1	38300001	38400000	0.03132025
chr1	QRBI01000120.1	38400001	38500000	0.0316846
chr1	QRBI01000120.1	38500001	38600000	0.0392566
chr1	QRBI01000120.1	38600001	38700000	0.04234355
chr1	QRBI01000120.1	38700001	38800000	0.033812425
chr1	QRBI01000120.1	38800001	38900000	0.012572665
chr1	QRBI01000120.1	38900001	39000000	0.024274315
chr1	QRBI01000120.1	39000001	39100000	0.02059404
chr1	QRBI01000120.1	39100001	39200000	0.0126915
chr1	QRBI01000120.1	39200001	39300000	0.0161765
chr1	QRBI01000120.1	39300001	39400000	0.01773355
chr1	QRBI01000120.1	39400001	39500000	0.0201727
chr1	QRBI01000120.1	39500001	39600000	0.0315299
chr1	QRBI01000120.1	39600001	39700000	0.014603215
chr1	QRBI01000120.1	39700001	39800000	0.00951018
chr1	QRBI01000120.1	39800001	39900000	0.01700332
chr1	QRBI01000120.1	39900001	40000000	0.0252305
chr1	QRBI01000120.1	40000001	40100000	0.015500035
chr1	QRBI01000120.1	40100001	40200000	0.025336515
chr1	QRBI01000120.1	40200001	40300000	0.01600497
chr1	QRBI01000120.1	40300001	40400000	0.00842328
chr1	QRBI01000120.1	40400001	40500000	0.0171036
chr1	QRBI01000120.1	40500001	40600000	0.0222985
chr1	QRBI01000120.1	40600001	40700000	0.005260205
chr1	QRBI01000120.1	40700001	40800000	0.01154428
chr1	QRBI01000120.1	40800001	40900000	0.02849205
chr1	QRBI01000120.1	40900001	41000000	0.009786545
chr1	QRBI01000120.1	41000001	41100000	0.0372323
chr1	QRBI01000120.1	41100001	41200000	0.0083851945
chr1	QRBI01000120.1	41200001	41300000	0.016613115
chr1	QRBI01000120.1	41300001	41400000	0.040235
chr1	QRBI01000120.1	41400001	41500000	0.016680175
chr1	QRBI01000120.1	41500001	41600000	0.013630985
chr1	QRBI01000120.1	41600001	41700000	0.03372905
chr1	QRBI01000120.1	41700001	41800000	0.03184945
chr1	QRBI01000120.1	41800001	41900000	0.03611635
chr1	QRBI01000120.1	41900001	42000000	0.0303774
chr1	QRBI01000120.1	42000001	42100000	0.003787265
chr1	QRBI01000120.1	42100001	42200000	0.02011025
chr1	QRBI01000120.1	42200001	42300000	0.037212505
chr1	QRBI01000120.1	42300001	42400000	0.0482873
chr1	QRBI01000120.1	42400001	42500000	0.05105545
chr1	QRBI01000120.1	42500001	42600000	0.04478337
chr1	QRBI01000120.1	42600001	42700000	0.02091385
chr1	QRBI01000120.1	42700001	42800000	0.025836235
chr1	QRBI01000120.1	42800001	42900000	0.0201441405
chr1	QRBI01000120.1	42900001	43000000	0.00750313
chr1	QRBI01000120.1	43000001	43100000	0.02604075
chr1	QRBI01000120.1	43100001	43200000	0.00769211
chr1	QRBI01000120.1	43200001	43300000	0.03784555
chr1	QRBI01000120.1	43300001	43400000	-0.010299865
chr1	QRBI01000120.1	43400001	43500000	0.0240393
chr1	QRBI01000120.1	43500001	43600000	0.05203916
chr1	QRBI01000120.1	43600001	43700000	0.0398864
chr1	QRBI01000120.1	43700001	43800000	0.044414025
chr1	QRBI01000120.1	43800001	43900000	0.016442105
chr1	QRBI01000120.1	43900001	44000000	0.016299075
chr1	QRBI01000120.1	44000001	44100000	0.006309545
chr1	QRBI01000120.1	44100001	44200000	0.00899512
chr1	QRBI01000120.1	44200001	44300000	0.03509468
chr1	QRBI01000120.1	44300001	44400000	0.039324
chr1	QRBI01000120.1	44400001	44500000	0.0493999
chr1	QRBI01000120.1	44500001	44600000	0.0830086
chr1	QRBI01000120.1	44600001	44700000	0.0702117
chr1	QRBI01000120.1	44700001	44800000	0.0350564
chr1	QRBI01000120.1	44800001	44900000	0.02443975
chr1	QRBI01000120.1	44900001	45000000	0.01857081
chr1	QRBI01000120.1	45000001	45100000	0.025084085
chr1	QRBI01000120.1	45100001	45200000	0.031404905
chr1	QRBI01000120.1	45200001	45300000	0.025646985
chr1	QRBI01000120.1	45300001	45400000	0.02508278
chr1	QRBI01000120.1	45400001	45500000	0.0189804
chr1	QRBI01000120.1	45500001	45600000	0.0083064563
chr1	QRBI01000120.1	45600001	45700000	-0.001182325
chr1	QRBI01000120.1	45700001	45800000	0.02700205
chr1	QRBI01000120.1	45800001	45900000	0.0427633
chr1	QRBI01000120.1	45900001	46000000	0.0610856
chr1	QRBI01000120.1	46000001	46100000	0.024494065
chr1	QRBI01000120.1	46100001	46200000	0.038200035
chr1	QRBI01000120.1	46200001	46300000	0.048509112
chr1	QRBI01000120.1	46300001	46400000	0.0374941355
chr1	QRBI01000120.1	46400001	46500000	0.03711703
chr1	QRBI01000120.1	46500001	46600000	0.01828483
chr1	QRBI01000120.1	46600001	46700000	0.01550304
chr1	QRBI01000120.1	46700001	46800000	0.028843487
chr1	QRBI01000120.1	46800001	46900000	0.053461129
chr1	QRBI01000120.1	46900001	47000000	0.048410885
chr1	QRBI01000120.1	47000001	47100000	0.031167805
chr1	QRBI01000120.1	47100001	47200000	0.0406946
chr1	QRBI01000120.1	47200001	47300000	0.01146478
chr1	QRBI01000120.1	47300001	47400000	0.02631929
chr1	QRBI01000120.1	47400001	47500000	0.1115022165
chr1	QRBI01000120.1	47500001	47600000	0.1319101
chr1	QRBI01000120.1	47600001	47700000	0.04430218
chr1	QRBI01000120.1	47700001	47800000	0.04667325
chr1	QRBI01000120.1	47800001	47900000	0.0539683
chr1	QRBI01000120.1	47900001	48000000	0.0398463
chr1	QRBI01000120.1	48000001	48100000	0.05185475
chr1	QRBI01000120.1	48100001	48200000	0.0266366
chr1	QRBI01000120.1	48200001	48300000	0.022447
chr1	QRBI01000120.1	48300001	48400000	0.01950193
chr1	QRBI01000120.1	48400001	48500000	0.0227067
chr1	QRBI01000120.1	48500001	48600000	0.03257184
chr1	QRBI01000120.1	48600001	48700000	0.029014705
chr1	QRBI01000120.1	48700001	48800000	0.0397797
chr1	QRBI01000120.1	48800001	48900000	0.01152145
chr1	QRBI01000120.1	48900001	49000000	0.022414935
chr1	QRBI01000120.1	49000001	49100000	0.027644036
chr1	QRBI01000120.1	49100001	49200000	0.01505381
chr1	QRBI01000120.1	49200001	49300000	0.01766249
chr1	QRBI01000120.1	49300001	49400000	0.01342463
chr1	QRBI01000120.1	49400001	49500000	0.04646623
chr1	QRBI01000120.1	49500001	49600000	0.05935935
chr1	QRBI01000120.1	49600001	49700000	0.0118025
chr1	QRBI01000120.1	49700001	49800000	0.02332195
