CHROM	SCAFF	BIN_START	BIN_END	pbs
chr1	QRBI01000120.1	9600001	9700000	0.01942708
chr1	QRBI01000120.1	9700001	9800000	0.03009415
chr1	QRBI01000120.1	9800001	9900000	0.02562835
chr1	QRBI01000120.1	9900001	10000000	0.018778245
chr1	QRBI01000120.1	10000001	10100000	0.00950229375
chr1	QRBI01000120.1	10100001	10200000	0.0221727
chr1	QRBI01000120.1	10200001	10300000	0.02379802
chr1	QRBI01000120.1	10300001	10400000	0.02481456
chr1	QRBI01000120.1	10400001	10500000	0.0233081
chr1	QRBI01000120.1	10500001	10600000	0.011348
chr1	QRBI01000120.1	10600001	10700000	0.029272925
chr1	QRBI01000120.1	10700001	10800000	0.03315425
chr1	QRBI01000120.1	10800001	10900000	0.04254631
chr1	QRBI01000120.1	10900001	11000000	0.02020314
chr1	QRBI01000120.1	11000001	11100000	0.0105789
chr1	QRBI01000120.1	11100001	11200000	0.029488365
chr1	QRBI01000120.1	11200001	11300000	0.0469485
chr1	QRBI01000120.1	11300001	11400000	0.030148465
chr1	QRBI01000120.1	11400001	11500000	0.027329645
chr1	QRBI01000120.1	11500001	11600000	0.028081
chr1	QRBI01000120.1	11600001	11700000	0.0194546
chr1	QRBI01000120.1	11700001	11800000	0.03174995
chr1	QRBI01000120.1	11800001	11900000	0.02333765
chr1	QRBI01000120.1	11900001	12000000	0.0160121
chr1	QRBI01000120.1	12000001	12100000	0.017515755
chr1	QRBI01000120.1	12100001	12200000	0.012685265
chr1	QRBI01000120.1	12200001	12300000	0.01965234
chr1	QRBI01000120.1	12300001	12400000	0.0244429
chr1	QRBI01000120.1	12400001	12500000	0.02551375
chr1	QRBI01000120.1	12500001	12600000	0.027076
chr1	QRBI01000120.1	12600001	12700000	0.0252675
chr1	QRBI01000120.1	12700001	12800000	0.014484785
chr1	QRBI01000120.1	12800001	12900000	0.01932215
chr1	QRBI01000120.1	12900001	13000000	0.02104078
chr1	QRBI01000120.1	13000001	13100000	0.01630965
chr1	QRBI01000120.1	13100001	13200000	0.0227889
chr1	QRBI01000120.1	13200001	13300000	0.0161189
chr1	QRBI01000120.1	13300001	13400000	0.02312645
chr1	QRBI01000120.1	13400001	13500000	0.02495645
chr1	QRBI01000120.1	13500001	13600000	0.02121105
chr1	QRBI01000120.1	13600001	13700000	0.0171761
chr1	QRBI01000120.1	13700001	13800000	0.02286262
chr1	QRBI01000120.1	13800001	13900000	0.00874319
chr1	QRBI01000120.1	13900001	14000000	0.01207713
chr1	QRBI01000120.1	14000001	14100000	0.01488335
chr1	QRBI01000120.1	14100001	14200000	0.02136551
chr1	QRBI01000120.1	14200001	14300000	0.012465485
chr1	QRBI01000120.1	14300001	14400000	0.012550045
chr1	QRBI01000120.1	14400001	14500000	0.022814225
chr1	QRBI01000120.1	14500001	14600000	0.02396125
chr1	QRBI01000120.1	14600001	14700000	0.0187827
chr1	QRBI01000120.1	14700001	14800000	0.02544425
chr1	QRBI01000120.1	14800001	14900000	0.0219926
chr1	QRBI01000120.1	14900001	15000000	0.016138825
chr1	QRBI01000120.1	15000001	15100000	0.02789724
chr1	QRBI01000120.1	15100001	15200000	0.0286774
chr1	QRBI01000120.1	15200001	15300000	0.03055415
chr1	QRBI01000120.1	15300001	15400000	0.02359455
chr1	QRBI01000120.1	15400001	15500000	0.02531565
chr1	QRBI01000120.1	15500001	15600000	0.0164253
chr1	QRBI01000120.1	15600001	15700000	0.025517
chr1	QRBI01000120.1	15700001	15800000	0.0164224
chr1	QRBI01000120.1	15800001	15900000	0.0236825
chr1	QRBI01000120.1	15900001	16000000	0.015733965
chr1	QRBI01000120.1	16000001	16100000	0.02803055
chr1	QRBI01000120.1	16100001	16200000	0.02834765
chr1	QRBI01000120.1	16200001	16300000	0.0263972
chr1	QRBI01000120.1	16300001	16400000	0.01531957
chr1	QRBI01000120.1	16400001	16500000	0.018242165
chr1	QRBI01000120.1	16500001	16600000	0.015470935
chr1	QRBI01000120.1	16600001	16700000	0.01846675
chr1	QRBI01000120.1	16700001	16800000	0.03095817
chr1	QRBI01000120.1	16800001	16900000	0.01985925
chr1	QRBI01000120.1	16900001	17000000	0.0225488
chr1	QRBI01000120.1	17000001	17100000	0.01445034
chr1	QRBI01000120.1	17100001	17200000	0.0130181
chr1	QRBI01000120.1	17200001	17300000	0.0345388
chr1	QRBI01000120.1	17300001	17400000	0.02062515
chr1	QRBI01000120.1	17400001	17500000	0.02054795
chr1	QRBI01000120.1	17500001	17600000	0.0257905
chr1	QRBI01000120.1	17600001	17700000	0.01340625
chr1	QRBI01000120.1	17700001	17800000	0.02197395
chr1	QRBI01000120.1	17800001	17900000	0.0175031
chr1	QRBI01000120.1	17900001	18000000	0.01768635
chr1	QRBI01000120.1	18000001	18100000	0.01942678
chr1	QRBI01000120.1	18100001	18200000	0.009411575
chr1	QRBI01000120.1	18200001	18300000	0.01703985
chr1	QRBI01000120.1	18300001	18400000	0.02776887
chr1	QRBI01000120.1	18400001	18500000	0.02691772
chr1	QRBI01000120.1	18500001	18600000	0.02585895
chr1	QRBI01000120.1	18600001	18700000	0.0324514
chr1	QRBI01000120.1	18700001	18800000	0.04678401
chr1	QRBI01000120.1	18800001	18900000	0.041061595
chr1	QRBI01000120.1	18900001	19000000	0.01514405
chr1	QRBI01000120.1	19000001	19100000	0.02118975
chr1	QRBI01000120.1	19100001	19200000	0.03106515
chr1	QRBI01000120.1	19200001	19300000	0.029578555
chr1	QRBI01000120.1	19300001	19400000	0.01754145
chr1	QRBI01000120.1	19400001	19500000	0.0298538
chr1	QRBI01000120.1	19500001	19600000	0.052301185
chr1	QRBI01000120.1	19600001	19700000	0.02117475
chr1	QRBI01000120.1	19700001	19800000	0.036314
chr1	QRBI01000120.1	19800001	19900000	0.026951
chr1	QRBI01000120.1	19900001	20000000	0.027019105
chr1	QRBI01000120.1	20000001	20100000	0.030894
chr1	QRBI01000120.1	20100001	20200000	0.04131625
chr1	QRBI01000120.1	20200001	20300000	0.03190105
chr1	QRBI01000120.1	20300001	20400000	0.0495235
chr1	QRBI01000120.1	20400001	20500000	0.03166275
chr1	QRBI01000120.1	20500001	20600000	0.03284345
chr1	QRBI01000120.1	20600001	20700000	0.0414801
chr1	QRBI01000120.1	20700001	20800000	0.01438315
chr1	QRBI01000120.1	20800001	20900000	0.0243993
chr1	QRBI01000120.1	20900001	21000000	0.009028815
chr1	QRBI01000120.1	21000001	21100000	0.027725695
chr1	QRBI01000120.1	21100001	21200000	0.023076505
chr1	QRBI01000120.1	21200001	21300000	0.02271902
chr1	QRBI01000120.1	21300001	21400000	0.010228938
chr1	QRBI01000120.1	21400001	21500000	0.00956572
chr1	QRBI01000120.1	21500001	21600000	0.01942066
chr1	QRBI01000120.1	21600001	21700000	0.0324588
chr1	QRBI01000120.1	21700001	21800000	0.050744
chr1	QRBI01000120.1	21800001	21900000	0.0293976
chr1	QRBI01000120.1	21900001	22000000	0.05316869
chr1	QRBI01000120.1	22000001	22100000	0.034700072
chr1	QRBI01000120.1	22100001	22200000	0.0466321
chr1	QRBI01000120.1	22200001	22300000	0.05450475
chr1	QRBI01000120.1	22300001	22400000	0.02666645
chr1	QRBI01000120.1	22400001	22500000	0.0438750585
chr1	QRBI01000120.1	22500001	22600000	0.0121521
chr1	QRBI01000120.1	22600001	22700000	0.0939356
chr1	QRBI01000120.1	22700001	22800000	0.019978
chr1	QRBI01000120.1	22800001	22900000	0.012852635
chr1	QRBI01000120.1	22900001	23000000	0.0379901
chr1	QRBI01000120.1	23000001	23100000	0.02064773
chr1	QRBI01000120.1	23100001	23200000	0.019082845
chr1	QRBI01000120.1	23200001	23300000	0.023528765
chr1	QRBI01000120.1	23300001	23400000	0.016425725
chr1	QRBI01000120.1	23400001	23500000	0.0181514
chr1	QRBI01000120.1	23500001	23600000	0.03774195
chr1	QRBI01000120.1	23600001	23700000	0.0306264
chr1	QRBI01000120.1	23700001	23800000	0.0236423
chr1	QRBI01000120.1	23800001	23900000	0.02678235
chr1	QRBI01000120.1	23900001	24000000	0.0228017
chr1	QRBI01000120.1	24000001	24100000	0.02789815
chr1	QRBI01000120.1	24100001	24200000	0.024472815
chr1	QRBI01000120.1	24200001	24300000	0.019774125
chr1	QRBI01000120.1	24300001	24400000	0.020729705
chr1	QRBI01000120.1	24400001	24500000	0.031678545
chr1	QRBI01000120.1	24500001	24600000	0.03212585
chr1	QRBI01000120.1	24600001	24700000	0.02418315
chr1	QRBI01000120.1	24700001	24800000	0.019686605
chr1	QRBI01000120.1	24800001	24900000	0.01525795
chr1	QRBI01000120.1	24900001	25000000	0.02442597
chr1	QRBI01000120.1	25000001	25100000	0.02177007
chr1	QRBI01000120.1	25100001	25200000	0.024104755
chr1	QRBI01000120.1	25200001	25300000	0.03235505
chr1	QRBI01000120.1	25300001	25400000	0.02786713
chr1	QRBI01000120.1	25400001	25500000	0.0230086
chr1	QRBI01000120.1	25500001	25600000	0.02554159
chr1	QRBI01000120.1	25600001	25700000	0.022062875
chr1	QRBI01000120.1	25700001	25800000	0.0183577
chr1	QRBI01000120.1	25800001	25900000	0.022445
chr1	QRBI01000120.1	25900001	26000000	0.03070165
chr1	QRBI01000120.1	26000001	26100000	0.01812915
chr1	QRBI01000120.1	26100001	26200000	0.03023495
chr1	QRBI01000120.1	26200001	26300000	0.036746325
chr1	QRBI01000120.1	26300001	26400000	0.03454745
chr1	QRBI01000120.1	26400001	26500000	0.0234662
chr1	QRBI01000120.1	26500001	26600000	0.0298002
chr1	QRBI01000120.1	26600001	26700000	0.03375845
chr1	QRBI01000120.1	26700001	26800000	0.0245872
chr1	QRBI01000120.1	26800001	26900000	0.01521628
chr1	QRBI01000120.1	26900001	27000000	0.03089675
chr1	QRBI01000120.1	27000001	27100000	0.03240195
chr1	QRBI01000120.1	27100001	27200000	0.019777775
chr1	QRBI01000120.1	27200001	27300000	0.022302
chr1	QRBI01000120.1	27300001	27400000	0.034738925
chr1	QRBI01000120.1	27400001	27500000	0.03327516
chr1	QRBI01000120.1	27500001	27600000	0.01677135
chr1	QRBI01000120.1	27600001	27700000	0.03293625
chr1	QRBI01000120.1	27700001	27800000	0.021005015
chr1	QRBI01000120.1	27800001	27900000	0.04250727
chr1	QRBI01000120.1	27900001	28000000	0.02641674
chr1	QRBI01000120.1	28000001	28100000	0.03271825
chr1	QRBI01000120.1	28100001	28200000	0.0502134
chr1	QRBI01000120.1	28200001	28300000	0.04025063
chr1	QRBI01000120.1	28300001	28400000	0.035359
chr1	QRBI01000120.1	28400001	28500000	0.04067141
chr1	QRBI01000120.1	28500001	28600000	0.033558
chr1	QRBI01000120.1	28600001	28700000	0.0224269
chr1	QRBI01000120.1	28700001	28800000	0.02394735
chr1	QRBI01000120.1	28800001	28900000	0.04507745
chr1	QRBI01000120.1	28900001	29000000	0.018617
chr1	QRBI01000120.1	29000001	29100000	0.02332975
chr1	QRBI01000120.1	29100001	29200000	0.0332856
chr1	QRBI01000120.1	29200001	29300000	0.02876805
chr1	QRBI01000120.1	29300001	29400000	0.0298068
chr1	QRBI01000120.1	29400001	29500000	0.0249108
chr1	QRBI01000120.1	29500001	29600000	0.0269022
chr1	QRBI01000120.1	29600001	29700000	0.01888126
chr1	QRBI01000120.1	29700001	29800000	0.02400755
chr1	QRBI01000120.1	29800001	29900000	0.0245766
chr1	QRBI01000120.1	29900001	30000000	0.01979425
chr1	QRBI01000120.1	30000001	30100000	0.03860215
chr1	QRBI01000120.1	30100001	30200000	0.03096355
chr1	QRBI01000120.1	30200001	30300000	0.0217644
chr1	QRBI01000120.1	30300001	30400000	0.019044
chr1	QRBI01000120.1	30400001	30500000	0.02347295
chr1	QRBI01000120.1	30500001	30600000	0.0323759
chr1	QRBI01000120.1	30600001	30700000	0.0306344
chr1	QRBI01000120.1	30700001	30800000	0.0318441
chr1	QRBI01000120.1	30800001	30900000	0.0275304
chr1	QRBI01000120.1	30900001	31000000	0.01691085
chr1	QRBI01000120.1	31000001	31100000	0.0310976
chr1	QRBI01000120.1	31100001	31200000	0.020885975
chr1	QRBI01000120.1	31200001	31300000	0.0272585
chr1	QRBI01000120.1	31300001	31400000	0.02928935
chr1	QRBI01000120.1	31400001	31500000	0.04248595
chr1	QRBI01000120.1	31500001	31600000	0.04152315
chr1	QRBI01000120.1	31600001	31700000	0.03000959
chr1	QRBI01000120.1	31700001	31800000	0.03159645
chr1	QRBI01000120.1	31800001	31900000	0.03201475
chr1	QRBI01000120.1	31900001	32000000	0.0216316
chr1	QRBI01000120.1	32000001	32100000	0.02497135
chr1	QRBI01000120.1	32100001	32200000	0.035198815
chr1	QRBI01000120.1	32200001	32300000	0.028608
chr1	QRBI01000120.1	32300001	32400000	0.020004115
chr1	QRBI01000120.1	32400001	32500000	0.0234087
chr1	QRBI01000120.1	32500001	32600000	0.02232905
chr1	QRBI01000120.1	32600001	32700000	0.015926195
chr1	QRBI01000120.1	32700001	32800000	0.01949235
chr1	QRBI01000120.1	32800001	32900000	0.027740595
chr1	QRBI01000120.1	32900001	33000000	0.0210754
chr1	QRBI01000120.1	33000001	33100000	0.0222924
chr1	QRBI01000120.1	33100001	33200000	0.0377046
chr1	QRBI01000120.1	33200001	33300000	0.03030262
chr1	QRBI01000120.1	33300001	33400000	0.031663385
chr1	QRBI01000120.1	33400001	33500000	0.03510295
chr1	QRBI01000120.1	33500001	33600000	0.02611935
chr1	QRBI01000120.1	33600001	33700000	0.01249475
chr1	QRBI01000120.1	33700001	33800000	0.0257863
chr1	QRBI01000120.1	33800001	33900000	0.0212161
chr1	QRBI01000120.1	33900001	34000000	0.0354547
chr1	QRBI01000120.1	34000001	34100000	0.0267098
chr1	QRBI01000120.1	34100001	34200000	0.02287186
chr1	QRBI01000120.1	34200001	34300000	0.02162285
chr1	QRBI01000120.1	34300001	34400000	0.01567235
chr1	QRBI01000120.1	34400001	34500000	0.0269759
chr1	QRBI01000120.1	34500001	34600000	0.02562215
chr1	QRBI01000120.1	34600001	34700000	0.02143905
chr1	QRBI01000120.1	34700001	34800000	0.0231241
chr1	QRBI01000120.1	34800001	34900000	0.0348763
chr1	QRBI01000120.1	34900001	35000000	0.03186165
chr1	QRBI01000120.1	35000001	35100000	0.032162615
chr1	QRBI01000120.1	35100001	35200000	0.030557
chr1	QRBI01000120.1	35200001	35300000	0.026075315
chr1	QRBI01000120.1	35300001	35400000	0.02643583
chr1	QRBI01000120.1	35400001	35500000	0.0315766
chr1	QRBI01000120.1	35500001	35600000	0.052138365
chr1	QRBI01000120.1	35600001	35700000	0.03344425
chr1	QRBI01000120.1	35700001	35800000	0.04210195
chr1	QRBI01000120.1	35800001	35900000	0.03183765
chr1	QRBI01000120.1	35900001	36000000	0.03832435
chr1	QRBI01000120.1	36000001	36100000	0.078551
chr1	QRBI01000120.1	36100001	36200000	0.02562905
chr1	QRBI01000120.1	36200001	36300000	0.02380781
chr1	QRBI01000120.1	36300001	36400000	0.0353363
chr1	QRBI01000120.1	36400001	36500000	0.0158619
chr1	QRBI01000120.1	36500001	36600000	0.027370955
chr1	QRBI01000120.1	36600001	36700000	0.0410793
chr1	QRBI01000120.1	36700001	36800000	0.01614895
chr1	QRBI01000120.1	36800001	36900000	0.02439688
chr1	QRBI01000120.1	36900001	37000000	0.028230845
chr1	QRBI01000120.1	37000001	37100000	0.02790834
chr1	QRBI01000120.1	37100001	37200000	0.03002615
chr1	QRBI01000120.1	37200001	37300000	0.02845862
chr1	QRBI01000120.1	37300001	37400000	0.02832605
chr1	QRBI01000120.1	37400001	37500000	0.032865565
chr1	QRBI01000120.1	37500001	37600000	0.0282781
chr1	QRBI01000120.1	37600001	37700000	0.01404745
chr1	QRBI01000120.1	37700001	37800000	0.031487575
chr1	QRBI01000120.1	37800001	37900000	0.0170535
chr1	QRBI01000120.1	37900001	38000000	0.0165129
chr1	QRBI01000120.1	38000001	38100000	0.024465035
chr1	QRBI01000120.1	38100001	38200000	0.0268819
chr1	QRBI01000120.1	38200001	38300000	0.0471346
chr1	QRBI01000120.1	38300001	38400000	0.0253579
chr1	QRBI01000120.1	38400001	38500000	0.05975975
chr1	QRBI01000120.1	38500001	38600000	0.04242325
chr1	QRBI01000120.1	38600001	38700000	0.0341537
chr1	QRBI01000120.1	38700001	38800000	0.02225875
chr1	QRBI01000120.1	38800001	38900000	0.027977
chr1	QRBI01000120.1	38900001	39000000	0.0277839
chr1	QRBI01000120.1	39000001	39100000	0.01950945
chr1	QRBI01000120.1	39100001	39200000	0.01181042
chr1	QRBI01000120.1	39200001	39300000	0.01887525
chr1	QRBI01000120.1	39300001	39400000	0.02410645
chr1	QRBI01000120.1	39400001	39500000	0.0265025
chr1	QRBI01000120.1	39500001	39600000	0.027363745
chr1	QRBI01000120.1	39600001	39700000	0.02827125
chr1	QRBI01000120.1	39700001	39800000	0.03332115
chr1	QRBI01000120.1	39800001	39900000	0.02633525
chr1	QRBI01000120.1	39900001	40000000	0.03873825
chr1	QRBI01000120.1	40000001	40100000	0.018788005
chr1	QRBI01000120.1	40100001	40200000	0.02226905
chr1	QRBI01000120.1	40200001	40300000	0.0282681
chr1	QRBI01000120.1	40300001	40400000	0.024165075
chr1	QRBI01000120.1	40400001	40500000	0.02323965
chr1	QRBI01000120.1	40500001	40600000	0.02397455
chr1	QRBI01000120.1	40600001	40700000	0.011583395
chr1	QRBI01000120.1	40700001	40800000	0.03403625
chr1	QRBI01000120.1	40800001	40900000	0.0315778
chr1	QRBI01000120.1	40900001	41000000	0.02675315
chr1	QRBI01000120.1	41000001	41100000	0.0254395
chr1	QRBI01000120.1	41100001	41200000	0.025597845
chr1	QRBI01000120.1	41200001	41300000	0.023448805
chr1	QRBI01000120.1	41300001	41400000	0.029414925
chr1	QRBI01000120.1	41400001	41500000	0.019482635
chr1	QRBI01000120.1	41500001	41600000	0.00945795
chr1	QRBI01000120.1	41600001	41700000	0.00722078
chr1	QRBI01000120.1	41700001	41800000	0.01982035
chr1	QRBI01000120.1	41800001	41900000	0.0279768
chr1	QRBI01000120.1	41900001	42000000	0.0237761
chr1	QRBI01000120.1	42000001	42100000	0.0136128
chr1	QRBI01000120.1	42100001	42200000	0.01250389
chr1	QRBI01000120.1	42200001	42300000	0.0247522
chr1	QRBI01000120.1	42300001	42400000	0.027155515
chr1	QRBI01000120.1	42400001	42500000	0.013418475
chr1	QRBI01000120.1	42500001	42600000	0.024447665
chr1	QRBI01000120.1	42600001	42700000	0.0211877165
chr1	QRBI01000120.1	42700001	42800000	0.02630485
chr1	QRBI01000120.1	42800001	42900000	0.044740865
chr1	QRBI01000120.1	42900001	43000000	0.03028242
chr1	QRBI01000120.1	43000001	43100000	0.038556135
chr1	QRBI01000120.1	43100001	43200000	0.01350427
chr1	QRBI01000120.1	43200001	43300000	0.0185225
chr1	QRBI01000120.1	43300001	43400000	0.01161454
chr1	QRBI01000120.1	43400001	43500000	0.02975226
chr1	QRBI01000120.1	43500001	43600000	0.023199145
chr1	QRBI01000120.1	43600001	43700000	0.0336538
chr1	QRBI01000120.1	43700001	43800000	0.046454
chr1	QRBI01000120.1	43800001	43900000	0.0410263
chr1	QRBI01000120.1	43900001	44000000	0.025488045
chr1	QRBI01000120.1	44000001	44100000	0.017811975
chr1	QRBI01000120.1	44100001	44200000	0.0160412
chr1	QRBI01000120.1	44200001	44300000	0.03955299
chr1	QRBI01000120.1	44300001	44400000	0.0321849
chr1	QRBI01000120.1	44400001	44500000	0.0411699
chr1	QRBI01000120.1	44500001	44600000	0.03187602
chr1	QRBI01000120.1	44600001	44700000	0.02048468
chr1	QRBI01000120.1	44700001	44800000	0.0245362
chr1	QRBI01000120.1	44800001	44900000	0.02152036
chr1	QRBI01000120.1	44900001	45000000	0.03577395
chr1	QRBI01000120.1	45000001	45100000	0.03062445
chr1	QRBI01000120.1	45100001	45200000	0.011341155
chr1	QRBI01000120.1	45200001	45300000	0.0157756
chr1	QRBI01000120.1	45300001	45400000	0.01904485
chr1	QRBI01000120.1	45400001	45500000	0.003322415
chr1	QRBI01000120.1	45500001	45600000	0.0356306
chr1	QRBI01000120.1	45600001	45700000	0.08043023
chr1	QRBI01000120.1	45700001	45800000	0.04792245
chr1	QRBI01000120.1	45800001	45900000	0.023827275
chr1	QRBI01000120.1	45900001	46000000	0.0350733
chr1	QRBI01000120.1	46000001	46100000	0.0159547
chr1	QRBI01000120.1	46100001	46200000	0.0327444
chr1	QRBI01000120.1	46200001	46300000	0.03964645
chr1	QRBI01000120.1	46300001	46400000	0.024737575
chr1	QRBI01000120.1	46400001	46500000	0.029191455
chr1	QRBI01000120.1	46500001	46600000	0.023871065
chr1	QRBI01000120.1	46600001	46700000	0.05454906
chr1	QRBI01000120.1	46700001	46800000	0.035641535
chr1	QRBI01000120.1	46800001	46900000	0.02726335
chr1	QRBI01000120.1	46900001	47000000	0.02504065
chr1	QRBI01000120.1	47000001	47100000	0.0162246
chr1	QRBI01000120.1	47100001	47200000	0.0272123
chr1	QRBI01000120.1	47200001	47300000	0.0225234
chr1	QRBI01000120.1	47300001	47400000	0.0367788
chr1	QRBI01000120.1	47400001	47500000	0.0430071
chr1	QRBI01000120.1	47500001	47600000	0.02540758
chr1	QRBI01000120.1	47600001	47700000	0.0173117
chr1	QRBI01000120.1	47700001	47800000	0.03315665
chr1	QRBI01000120.1	47800001	47900000	0.019307685
chr1	QRBI01000120.1	47900001	48000000	0.0168604
chr1	QRBI01000120.1	48000001	48100000	0.028865
chr1	QRBI01000120.1	48100001	48200000	0.04086755
chr1	QRBI01000120.1	48200001	48300000	0.0269932
chr1	QRBI01000120.1	48300001	48400000	0.027463605
chr1	QRBI01000120.1	48400001	48500000	0.01823235
chr1	QRBI01000120.1	48500001	48600000	0.025109575
chr1	QRBI01000120.1	48600001	48700000	0.025647745
chr1	QRBI01000120.1	48700001	48800000	0.0201985
chr1	QRBI01000120.1	48800001	48900000	0.01418536
chr1	QRBI01000120.1	48900001	49000000	0.0199619
chr1	QRBI01000120.1	49000001	49100000	0.0177321
chr1	QRBI01000120.1	49100001	49200000	0.0175819
chr1	QRBI01000120.1	49200001	49300000	0.029234175
chr1	QRBI01000120.1	49300001	49400000	0.02388485
chr1	QRBI01000120.1	49400001	49500000	0.0218064
chr1	QRBI01000120.1	49500001	49600000	0.0378202
chr1	QRBI01000120.1	49600001	49700000	0.01962203
chr1	QRBI01000120.1	49700001	49800000	0.0195973
