CHROM	BIN_START	N_SNPS	TajimaD
QRBI01000120.1	10300000	3100	-1.315
QRBI01000120.1	10400000	2397	-1.28253
QRBI01000120.1	10500000	2679	-1.35506
QRBI01000120.1	10600000	2749	-1.21054
QRBI01000120.1	10700000	2656	-1.29572
QRBI01000120.1	10800000	2620	-1.34133
QRBI01000120.1	10900000	2881	-1.24751
QRBI01000120.1	11000000	2810	-1.28857
QRBI01000120.1	11100000	2499	-1.49608
QRBI01000120.1	11200000	3145	-1.61648
QRBI01000120.1	11300000	3124	-1.41814
QRBI01000120.1	11400000	2808	-1.36063
QRBI01000120.1	11500000	2571	-1.25637
QRBI01000120.1	11600000	3072	-1.08993
QRBI01000120.1	11700000	3552	-1.48505
QRBI01000120.1	11800000	3302	-1.28258
QRBI01000120.1	11900000	2860	-1.49902
QRBI01000120.1	12000000	3897	-1.33454
QRBI01000120.1	12100000	3402	-1.67261
QRBI01000120.1	12200000	3323	-1.45755
QRBI01000120.1	12300000	3005	-1.42838
QRBI01000120.1	12400000	3245	-1.46227
QRBI01000120.1	12500000	3725	-1.30104
QRBI01000120.1	12600000	3404	-1.44125
QRBI01000120.1	12700000	3325	-1.47217
QRBI01000120.1	12800000	3465	-1.42775
QRBI01000120.1	12900000	2923	-1.39542
QRBI01000120.1	13000000	2951	-1.36246
QRBI01000120.1	13100000	3162	-1.47871
QRBI01000120.1	13200000	2635	-1.68627
QRBI01000120.1	13300000	2911	-1.55196
QRBI01000120.1	13400000	2781	-1.50702
QRBI01000120.1	13500000	2737	-1.29602
QRBI01000120.1	13600000	3240	-1.31399
QRBI01000120.1	13700000	3729	-1.29338
QRBI01000120.1	13800000	3549	-1.13657
QRBI01000120.1	13900000	3853	-1.11211
QRBI01000120.1	14000000	3658	-1.10458
QRBI01000120.1	14100000	3042	-1.51368
QRBI01000120.1	14200000	2807	-1.31533
QRBI01000120.1	14300000	3173	-1.3102
QRBI01000120.1	14400000	2852	-1.32873
QRBI01000120.1	14500000	3062	-1.69039
QRBI01000120.1	14600000	3066	-1.37976
QRBI01000120.1	14700000	3102	-1.67754
QRBI01000120.1	14800000	3057	-1.53351
QRBI01000120.1	14900000	3098	-1.43263
QRBI01000120.1	15000000	3515	-1.49982
QRBI01000120.1	15100000	3286	-1.3345
QRBI01000120.1	15200000	3470	-1.29329
QRBI01000120.1	15300000	3730	-1.40571
QRBI01000120.1	15400000	3009	-1.5049
QRBI01000120.1	15500000	3178	-1.35438
QRBI01000120.1	15600000	2168	-1.50721
QRBI01000120.1	15700000	3188	-1.35174
QRBI01000120.1	15800000	3442	-1.16664
QRBI01000120.1	15900000	3344	-1.26479
QRBI01000120.1	16000000	3588	-1.24369
QRBI01000120.1	16100000	3602	-1.15288
QRBI01000120.1	16200000	3583	-1.42131
QRBI01000120.1	16300000	3579	-1.49883
QRBI01000120.1	16400000	3088	-1.38731
QRBI01000120.1	16500000	3298	-1.52261
QRBI01000120.1	16600000	3080	-1.42709
QRBI01000120.1	16700000	2953	-1.18603
QRBI01000120.1	16800000	3782	-1.15254
QRBI01000120.1	16900000	3583	-1.31125
QRBI01000120.1	17000000	4128	-1.38406
QRBI01000120.1	17100000	2472	-1.30147
QRBI01000120.1	17200000	2437	-1.31896
QRBI01000120.1	17300000	2732	-1.47691
QRBI01000120.1	17400000	2560	-1.60639
QRBI01000120.1	17500000	2695	-1.56869
QRBI01000120.1	17600000	3246	-1.59928
QRBI01000120.1	17700000	3021	-1.47022
QRBI01000120.1	17800000	3560	-1.35718
QRBI01000120.1	17900000	3403	-1.42907
QRBI01000120.1	18000000	3243	-1.49299
QRBI01000120.1	18100000	3376	-1.48483
QRBI01000120.1	18200000	3309	-1.43771
QRBI01000120.1	18300000	3158	-1.33866
QRBI01000120.1	18400000	3392	-1.44996
QRBI01000120.1	18500000	3326	-1.50512
QRBI01000120.1	18600000	3007	-1.41951
QRBI01000120.1	18700000	2773	-1.46957
QRBI01000120.1	18800000	3281	-1.32336
QRBI01000120.1	18900000	3405	-1.31138
QRBI01000120.1	19000000	2517	-1.4461
QRBI01000120.1	19100000	2646	-1.60002
QRBI01000120.1	19200000	2701	-1.27408
QRBI01000120.1	19300000	3006	-1.13709
QRBI01000120.1	19400000	1540	-1.24478
QRBI01000120.1	19500000	504	-0.994283
QRBI01000120.1	19600000	2354	-1.10787
QRBI01000120.1	19700000	2349	-1.21556
QRBI01000120.1	19800000	2429	-1.39498
QRBI01000120.1	19900000	2673	-1.32451
QRBI01000120.1	20000000	2719	-1.53101
QRBI01000120.1	20100000	2051	-1.21469
QRBI01000120.1	20200000	1866	-1.64646
QRBI01000120.1	20300000	1585	-1.61786
QRBI01000120.1	20400000	1915	-1.44889
QRBI01000120.1	20500000	2201	-1.43833
QRBI01000120.1	20600000	2189	-1.47489
QRBI01000120.1	20700000	2189	-1.57364
QRBI01000120.1	20800000	1953	-1.466
QRBI01000120.1	20900000	2180	-1.24162
QRBI01000120.1	21000000	2408	-1.09549
QRBI01000120.1	21100000	1941	-1.40888
QRBI01000120.1	21200000	1782	-0.853142
QRBI01000120.1	21300000	2107	-0.952956
QRBI01000120.1	21400000	2035	-1.15626
QRBI01000120.1	21500000	2109	-1.16005
QRBI01000120.1	21600000	1885	-1.00447
QRBI01000120.1	21700000	2003	-0.96893
QRBI01000120.1	21800000	2100	-1.15253
QRBI01000120.1	21900000	2486	-0.852075
QRBI01000120.1	22000000	2348	-1.32909
QRBI01000120.1	22100000	2707	-1.3211
QRBI01000120.1	22200000	2553	-1.45413
QRBI01000120.1	22300000	2216	-1.46797
QRBI01000120.1	22400000	2832	-1.43427
QRBI01000120.1	22500000	3025	-1.48028
QRBI01000120.1	22600000	2948	-1.1997
QRBI01000120.1	22700000	2724	-1.11459
QRBI01000120.1	22800000	2381	-1.20218
QRBI01000120.1	22900000	2225	-1.4738
QRBI01000120.1	23000000	2555	-1.51704
QRBI01000120.1	23100000	2697	-1.36783
QRBI01000120.1	23200000	2958	-1.41734
QRBI01000120.1	23300000	3291	-1.27423
QRBI01000120.1	23400000	2937	-1.6057
QRBI01000120.1	23500000	3153	-1.17349
QRBI01000120.1	23600000	3446	-1.20743
QRBI01000120.1	23700000	2742	-1.41225
QRBI01000120.1	23800000	3291	-1.30711
QRBI01000120.1	23900000	3362	-1.30525
QRBI01000120.1	24000000	2796	-1.35787
QRBI01000120.1	24100000	2446	-1.4818
QRBI01000120.1	24200000	2088	-1.33736
QRBI01000120.1	24300000	1735	-1.34553
QRBI01000120.1	24400000	2386	-1.44706
QRBI01000120.1	24500000	2994	-1.25503
QRBI01000120.1	24600000	3327	-1.22915
QRBI01000120.1	24700000	3017	-0.913721
QRBI01000120.1	24800000	3385	-1.28633
QRBI01000120.1	24900000	2399	-1.40261
QRBI01000120.1	25000000	2938	-1.23397
QRBI01000120.1	25100000	3514	-1.34199
QRBI01000120.1	25200000	3245	-1.24681
QRBI01000120.1	25300000	3521	-1.47033
QRBI01000120.1	25400000	3968	-1.36693
QRBI01000120.1	25500000	3322	-1.41765
QRBI01000120.1	25600000	3184	-1.39535
QRBI01000120.1	25700000	2912	-1.33488
QRBI01000120.1	25800000	2978	-1.6062
QRBI01000120.1	25900000	3275	-1.53815
QRBI01000120.1	26000000	3020	-1.41968
QRBI01000120.1	26100000	2748	-1.47743
QRBI01000120.1	26200000	2261	-1.14504
QRBI01000120.1	26300000	2882	-1.20805
QRBI01000120.1	26400000	3246	-1.30743
QRBI01000120.1	26500000	3046	-1.31638
QRBI01000120.1	26600000	3089	-1.29365
QRBI01000120.1	26700000	3255	-1.35267
QRBI01000120.1	26800000	3150	-1.40499
QRBI01000120.1	26900000	3752	-1.3085
QRBI01000120.1	27000000	3277	-1.20832
QRBI01000120.1	27100000	3217	-1.41805
QRBI01000120.1	27200000	2858	-1.53896
QRBI01000120.1	27300000	2192	-1.34794
QRBI01000120.1	27400000	3162	-1.4235
QRBI01000120.1	27500000	2691	-1.25791
QRBI01000120.1	27600000	1869	-1.55656
QRBI01000120.1	27700000	2049	-1.53917
QRBI01000120.1	27800000	1948	-1.45263
QRBI01000120.1	27900000	1624	-1.76369
QRBI01000120.1	28000000	2024	-1.58649
QRBI01000120.1	28100000	1964	-1.44033
QRBI01000120.1	28200000	2539	-1.3849
QRBI01000120.1	28300000	1899	-1.44423
QRBI01000120.1	28400000	2133	-1.36224
QRBI01000120.1	28500000	2312	-1.66667
QRBI01000120.1	28600000	3100	-1.33723
QRBI01000120.1	28700000	3009	-1.2911
QRBI01000120.1	28800000	2965	-1.09619
QRBI01000120.1	28900000	3220	-1.33877
QRBI01000120.1	29000000	3426	-1.58934
QRBI01000120.1	29100000	3142	-1.31827
QRBI01000120.1	29200000	3126	-1.22876
QRBI01000120.1	29300000	3274	-1.3528
QRBI01000120.1	29400000	2945	-1.453
QRBI01000120.1	29500000	3611	-1.31817
QRBI01000120.1	29600000	3233	-1.48683
QRBI01000120.1	29700000	2751	-1.48994
QRBI01000120.1	29800000	3256	-1.41308
QRBI01000120.1	29900000	2865	-1.40997
QRBI01000120.1	30000000	2637	-1.35843
QRBI01000120.1	30100000	3497	-1.2508
QRBI01000120.1	30200000	3559	-1.26522
QRBI01000120.1	30300000	3187	-1.27615
QRBI01000120.1	30400000	3872	-1.21851
QRBI01000120.1	30500000	3468	-1.27508
QRBI01000120.1	30600000	2391	-1.41669
QRBI01000120.1	30700000	2884	-1.36816
QRBI01000120.1	30800000	2924	-1.37622
QRBI01000120.1	30900000	3236	-1.35779
QRBI01000120.1	31000000	2980	-1.47931
QRBI01000120.1	31100000	2960	-1.29554
QRBI01000120.1	31200000	2652	-1.20459
QRBI01000120.1	31300000	2676	-1.34589
QRBI01000120.1	31400000	3027	-1.40851
QRBI01000120.1	31500000	2976	-1.27609
QRBI01000120.1	31600000	2948	-1.24514
QRBI01000120.1	31700000	2914	-1.37981
QRBI01000120.1	31800000	2537	-1.45522
QRBI01000120.1	31900000	2562	-1.19502
QRBI01000120.1	32000000	3208	-1.20871
QRBI01000120.1	32100000	3943	-1.29202
QRBI01000120.1	32200000	3773	-1.15914
QRBI01000120.1	32300000	3616	-1.29163
QRBI01000120.1	32400000	3486	-1.40902
QRBI01000120.1	32500000	4023	-1.29832
QRBI01000120.1	32600000	3377	-1.45168
QRBI01000120.1	32700000	2972	-1.39097
QRBI01000120.1	32800000	2795	-1.17732
QRBI01000120.1	32900000	2341	-1.3905
QRBI01000120.1	33000000	2629	-1.59861
QRBI01000120.1	33100000	3010	-1.4118
QRBI01000120.1	33200000	2131	-1.40017
QRBI01000120.1	33300000	2240	-1.42506
QRBI01000120.1	33400000	2702	-1.4072
QRBI01000120.1	33500000	3152	-1.11446
QRBI01000120.1	33600000	2785	-1.3641
QRBI01000120.1	33700000	3350	-1.42245
QRBI01000120.1	33800000	3123	-1.28444
QRBI01000120.1	33900000	2809	-1.32951
QRBI01000120.1	34000000	2851	-1.36094
QRBI01000120.1	34100000	3057	-1.23512
QRBI01000120.1	34200000	3319	-1.09122
QRBI01000120.1	34300000	2786	-1.31433
QRBI01000120.1	34400000	2759	-1.22897
QRBI01000120.1	34500000	2498	-1.07995
QRBI01000120.1	34600000	2429	-1.40187
QRBI01000120.1	34700000	2400	-1.61874
QRBI01000120.1	34800000	2510	-1.3863
QRBI01000120.1	34900000	1852	-1.38936
QRBI01000120.1	35000000	2082	-1.31042
QRBI01000120.1	35100000	2826	-1.36656
QRBI01000120.1	35200000	2418	-1.49484
QRBI01000120.1	35300000	2478	-1.62906
QRBI01000120.1	35400000	2658	-1.45962
QRBI01000120.1	35500000	2475	-1.30004
QRBI01000120.1	35600000	2084	-1.2835
QRBI01000120.1	35700000	2253	-1.20286
QRBI01000120.1	35800000	1990	-1.30382
QRBI01000120.1	35900000	1892	-0.938539
QRBI01000120.1	36000000	1854	-1.21478
QRBI01000120.1	36100000	1983	-1.14758
QRBI01000120.1	36200000	2186	-1.2596
QRBI01000120.1	36300000	1924	-1.08938
QRBI01000120.1	36400000	2221	-1.00828
QRBI01000120.1	36500000	2161	-1.17707
QRBI01000120.1	36600000	2205	-1.03893
QRBI01000120.1	36700000	2566	-1.35118
QRBI01000120.1	36800000	2585	-1.37361
QRBI01000120.1	36900000	2878	-1.17578
QRBI01000120.1	37000000	2571	-1.4065
QRBI01000120.1	37100000	2515	-1.52816
QRBI01000120.1	37200000	2918	-1.37437
QRBI01000120.1	37300000	3015	-1.18694
QRBI01000120.1	37400000	2904	-1.33403
QRBI01000120.1	37500000	2846	-1.31172
QRBI01000120.1	37600000	2399	-1.24572
QRBI01000120.1	37700000	2543	-1.41725
QRBI01000120.1	37800000	3252	-1.29819
QRBI01000120.1	37900000	3310	-1.25758
QRBI01000120.1	38000000	3660	-1.41298
QRBI01000120.1	38100000	2929	-1.19044
QRBI01000120.1	38200000	2655	-1.21952
QRBI01000120.1	38300000	3295	-1.19066
QRBI01000120.1	38400000	3484	-1.45157
QRBI01000120.1	38500000	2441	-1.53511
QRBI01000120.1	38600000	2867	-1.5702
QRBI01000120.1	38700000	2833	-1.35323
QRBI01000120.1	38800000	2871	-1.34889
QRBI01000120.1	38900000	3460	-1.37259
QRBI01000120.1	39000000	3776	-1.13858
QRBI01000120.1	39100000	3415	-1.49426
QRBI01000120.1	39200000	4077	-1.38969
QRBI01000120.1	39300000	4396	-1.4143
QRBI01000120.1	39400000	3338	-1.43665
QRBI01000120.1	39500000	3541	-1.68217
QRBI01000120.1	39600000	3135	-1.45993
QRBI01000120.1	39700000	3273	-1.38425
QRBI01000120.1	39800000	3880	-1.37103
QRBI01000120.1	39900000	3442	-1.2539
QRBI01000120.1	40000000	3377	-1.39558
QRBI01000120.1	40100000	3331	-1.24329
QRBI01000120.1	40200000	2985	-1.23542
QRBI01000120.1	40300000	3578	-1.39287
QRBI01000120.1	40400000	3417	-1.30498
QRBI01000120.1	40500000	2793	-1.46238
QRBI01000120.1	40600000	3206	-1.38322
QRBI01000120.1	40700000	3717	-1.18494
QRBI01000120.1	40800000	3069	-1.37448
QRBI01000120.1	40900000	2835	-1.12369
QRBI01000120.1	41000000	2632	-1.3267
QRBI01000120.1	41100000	2461	-1.38202
QRBI01000120.1	41200000	2597	-1.27377
QRBI01000120.1	41300000	2575	-1.32507
QRBI01000120.1	41400000	2667	-1.24748
QRBI01000120.1	41500000	3037	-1.15924
QRBI01000120.1	41600000	2300	-1.1025
QRBI01000120.1	41700000	2313	-1.1842
QRBI01000120.1	41800000	2237	-1.25497
QRBI01000120.1	41900000	2323	-1.37095
QRBI01000120.1	42000000	2361	-1.14244
QRBI01000120.1	42100000	2697	-1.27319
QRBI01000120.1	42200000	3051	-1.37038
QRBI01000120.1	42300000	2598	-1.17825
QRBI01000120.1	42400000	1095	-1.07168
QRBI01000120.1	42500000	2219	-1.15942
QRBI01000120.1	42600000	2493	-1.33173
QRBI01000120.1	42700000	2879	-1.12693
QRBI01000120.1	42800000	2464	-1.25031
QRBI01000120.1	42900000	2560	-1.21694
QRBI01000120.1	43000000	2240	-1.02432
QRBI01000120.1	43100000	2714	-1.24743
QRBI01000120.1	43200000	2327	-1.25208
QRBI01000120.1	43300000	417	-1.32754
QRBI01000120.1	43400000	1219	-1.36385
QRBI01000120.1	43500000	1864	-1.42409
QRBI01000120.1	43600000	2855	-1.12388
QRBI01000120.1	43700000	707	-0.760641
QRBI01000120.1	43800000	2194	-1.16274
QRBI01000120.1	43900000	2434	-1.09379
QRBI01000120.1	44000000	1819	-1.03516
QRBI01000120.1	44100000	2388	-1.1576
QRBI01000120.1	44200000	2403	-1.00335
QRBI01000120.1	44300000	2579	-1.08452
QRBI01000120.1	44400000	2579	-0.937337
QRBI01000120.1	44500000	2202	-0.750109
QRBI01000120.1	44600000	2857	-1.05937
QRBI01000120.1	44700000	2570	-1.245
QRBI01000120.1	44800000	2447	-1.16569
QRBI01000120.1	44900000	2681	-1.19086
QRBI01000120.1	45000000	2151	-1.27117
QRBI01000120.1	45100000	2613	-1.22194
QRBI01000120.1	45200000	2483	-1.1477
QRBI01000120.1	45300000	2725	-0.983905
QRBI01000120.1	45400000	1835	-0.935214
QRBI01000120.1	45500000	2533	-0.927641
QRBI01000120.1	45600000	2581	-1.0493
QRBI01000120.1	45700000	2227	-1.23657
QRBI01000120.1	45800000	2790	-1.00855
QRBI01000120.1	45900000	2088	-1.18966
QRBI01000120.1	46000000	2187	-1.04089
QRBI01000120.1	46100000	2437	-1.11884
QRBI01000120.1	46200000	1688	-1.10063
QRBI01000120.1	46300000	2223	-0.948776
QRBI01000120.1	46400000	2881	-1.0377
QRBI01000120.1	46500000	2307	-1.04533
QRBI01000120.1	46600000	2466	-0.925663
QRBI01000120.1	46700000	2560	-0.971249
QRBI01000120.1	46800000	2729	-0.989966
QRBI01000120.1	46900000	2665	-1.10139
QRBI01000120.1	47000000	2533	-1.21451
QRBI01000120.1	47100000	2522	-1.05288
QRBI01000120.1	47200000	2378	-0.964517
QRBI01000120.1	47300000	2400	-1.2197
QRBI01000120.1	47400000	3093	-1.16663
QRBI01000120.1	47500000	2721	-1.36025
QRBI01000120.1	47600000	2739	-1.14251
QRBI01000120.1	47700000	2969	-1.4518
QRBI01000120.1	47800000	3261	-1.35539
QRBI01000120.1	47900000	3176	-1.48391
QRBI01000120.1	48000000	3124	-1.40532
QRBI01000120.1	48100000	2707	-1.21905
QRBI01000120.1	48200000	3595	-1.28875
QRBI01000120.1	48300000	3463	-1.27853
QRBI01000120.1	48400000	3067	-1.37228
QRBI01000120.1	48500000	2745	-1.25099
QRBI01000120.1	48600000	2840	-1.3659
QRBI01000120.1	48700000	2929	-1.38376
QRBI01000120.1	48800000	2330	-1.09996
QRBI01000120.1	48900000	2071	-1.42512
QRBI01000120.1	49000000	4028	-1.37186
QRBI01000120.1	49100000	3540	-1.10998
QRBI01000120.1	49200000	3770	-1.08026
QRBI01000120.1	49300000	3603	-1.02602
QRBI01000120.1	49400000	3169	-1.23207
QRBI01000120.1	49500000	3094	-1.39752
QRBI01000120.1	49600000	3500	-1.37265
QRBI01000120.1	49700000	3485	-1.29058
QRBI01000120.1	49800000	3058	-1.40416
QRBI01000120.1	49900000	3580	-1.19583
QRBI01000120.1	50000000	3653	-1.39007
QRBI01000120.1	50100000	2777	-1.29111
QRBI01000120.1	50200000	3397	-1.23014
QRBI01000120.1	50300000	3101	-1.49306
QRBI01000120.1	50400000	3174	-1.48174
QRBI01000120.1	50500000	3347	-1.35068
QRBI01000120.1	50600000	3062	-1.45399
QRBI01000120.1	50700000	2666	-1.41888
QRBI01000120.1	50800000	2430	-1.48047
QRBI01000120.1	50900000	2379	-1.40146
QRBI01000120.1	51000000	2828	-1.17449
QRBI01000120.1	51100000	2127	-1.30488
QRBI01000120.1	51200000	1780	-1.39981
QRBI01000120.1	51300000	2194	-1.25879
QRBI01000120.1	51400000	2036	-1.44219
QRBI01000120.1	51500000	2033	-1.17987
QRBI01000120.1	51600000	2172	-1.13571
QRBI01000120.1	51700000	2087	-1.21919
QRBI01000120.1	51800000	2472	-1.2004
QRBI01000120.1	51900000	2406	-1.14415
QRBI01000120.1	52000000	1932	-1.03875
QRBI01000120.1	52100000	1855	-0.915938
QRBI01000120.1	52200000	2390	-1.01284
QRBI01000120.1	52300000	2336	-1.02771
QRBI01000120.1	52400000	2277	-1.28955
QRBI01000120.1	52500000	2369	-1.32012
QRBI01000120.1	52600000	2276	-1.42193
QRBI01000120.1	52700000	2212	-0.99991
QRBI01000120.1	52800000	2400	-1.18599
QRBI01000120.1	52900000	2059	-0.796908
QRBI01000120.1	53000000	2146	-0.919185
QRBI01000120.1	53100000	2045	-1.18932
QRBI01000120.1	53200000	2317	-0.929463
QRBI01000120.1	53300000	2093	-0.95373
QRBI01000120.1	53400000	1900	-1.11671
QRBI01000120.1	53500000	2094	-1.08764
QRBI01000120.1	53600000	2143	-1.34776
QRBI01000120.1	53700000	1989	-1.17763
QRBI01000120.1	53800000	2200	-1.16127
QRBI01000120.1	53900000	2288	-1.41979
QRBI01000120.1	54000000	2484	-1.41899
QRBI01000120.1	54100000	2281	-0.987636
QRBI01000120.1	54200000	2164	-1.05998
QRBI01000120.1	54300000	2297	-1.28988
QRBI01000120.1	54400000	2521	-1.12528
QRBI01000120.1	54500000	2320	-0.989039
QRBI01000120.1	54600000	2115	-1.06528
QRBI01000120.1	54700000	2006	-1.07027
QRBI01000120.1	54800000	2182	-1.01021
QRBI01000120.1	54900000	2117	-1.16869
QRBI01000120.1	55000000	2116	-1.28551
QRBI01000120.1	55100000	1988	-1.13142
QRBI01000120.1	55200000	1884	-1.09779
QRBI01000120.1	55300000	2165	-1.00102
QRBI01000120.1	55400000	2097	-1.1212
QRBI01000120.1	55500000	2221	-0.958386
QRBI01000120.1	55600000	2046	-1.07812
QRBI01000120.1	55700000	2140	-1.13639
QRBI01000120.1	55800000	2159	-1.06421
QRBI01000120.1	55900000	2318	-1.06223
QRBI01000120.1	56000000	2555	-1.12201
QRBI01000120.1	56100000	2686	-1.07086
QRBI01000120.1	56200000	2130	-1.00775
QRBI01000120.1	56300000	2101	-1.23209
QRBI01000120.1	56400000	2851	-0.969151
QRBI01000120.1	56500000	2497	-1.01848
QRBI01000120.1	56600000	2298	-1.05784
QRBI01000120.1	56700000	2790	-1.31914
QRBI01000120.1	56800000	2546	-1.21026
QRBI01000120.1	56900000	2278	-1.04285
QRBI01000120.1	57000000	2603	-1.36996
QRBI01000120.1	57100000	1926	-1.15822
QRBI01000120.1	57200000	2087	-1.1881
QRBI01000120.1	57300000	2044	-1.03087
QRBI01000120.1	57400000	2099	-0.913123
QRBI01000120.1	57500000	1959	-1.16485
QRBI01000120.1	57600000	2015	-1.33784
QRBI01000120.1	57700000	2368	-1.10546
QRBI01000120.1	57800000	1973	-1.12384
QRBI01000120.1	57900000	1664	-1.3389
QRBI01000120.1	58000000	2006	-0.977613
QRBI01000120.1	58100000	1782	-1.15979
QRBI01000120.1	58200000	2009	-1.27054
QRBI01000120.1	58300000	1844	-1.12812
QRBI01000120.1	58400000	2022	-0.987607
QRBI01000120.1	58500000	2198	-0.924568
QRBI01000120.1	58600000	1971	-1.04007
QRBI01000120.1	58700000	2060	-0.955709
QRBI01000120.1	58800000	2463	-1.19995
QRBI01000120.1	58900000	2432	-1.17892
QRBI01000120.1	59000000	2234	-1.03541
QRBI01000120.1	59100000	2546	-1.13766
QRBI01000120.1	59200000	2712	-1.21457
QRBI01000120.1	59300000	2266	-0.979054
QRBI01000120.1	59400000	2329	-1.20118
QRBI01000120.1	59500000	2514	-1.36127
QRBI01000120.1	59600000	2529	-1.21895
QRBI01000120.1	59700000	2447	-1.36769
QRBI01000120.1	59800000	2756	-1.3418
QRBI01000120.1	59900000	2809	-1.42724
QRBI01000120.1	60000000	2808	-1.37342
QRBI01000120.1	60100000	3328	-1.4172
QRBI01000120.1	60200000	3754	-1.23215
QRBI01000120.1	60300000	3591	-1.23571
QRBI01000120.1	60400000	3269	-1.21596
QRBI01000120.1	60500000	3033	-1.34516
