CHROM	BIN_START	N_SNPS	TajimaD
QRBI01000120.1	16000000	3408	-1.10916
QRBI01000120.1	16100000	3410	-0.993123
QRBI01000120.1	16200000	3511	-1.31203
QRBI01000120.1	16300000	3505	-1.37333
QRBI01000120.1	16400000	2908	-1.17373
QRBI01000120.1	16500000	3170	-1.37031
QRBI01000120.1	16600000	3110	-1.37167
QRBI01000120.1	16700000	3000	-1.1312
QRBI01000120.1	16800000	3803	-1.07937
QRBI01000120.1	16900000	3628	-1.26631
QRBI01000120.1	17000000	4101	-1.30975
QRBI01000120.1	17100000	2485	-1.18936
QRBI01000120.1	17200000	2375	-1.24683
QRBI01000120.1	17300000	2533	-1.2974
QRBI01000120.1	17400000	2384	-1.44995
QRBI01000120.1	17500000	2622	-1.47325
QRBI01000120.1	17600000	3151	-1.51399
QRBI01000120.1	17700000	3099	-1.46067
QRBI01000120.1	17800000	3497	-1.29874
QRBI01000120.1	17900000	3481	-1.37275
QRBI01000120.1	18000000	3141	-1.3808
QRBI01000120.1	18100000	3294	-1.3207
QRBI01000120.1	18200000	3045	-1.19163
QRBI01000120.1	18300000	2957	-1.18587
QRBI01000120.1	18400000	3287	-1.30305
QRBI01000120.1	18500000	3192	-1.35802
QRBI01000120.1	18600000	2994	-1.33997
QRBI01000120.1	18700000	2716	-1.31654
QRBI01000120.1	18800000	2965	-1.10562
QRBI01000120.1	18900000	3293	-1.15605
QRBI01000120.1	19000000	2441	-1.32865
QRBI01000120.1	19100000	2434	-1.38828
QRBI01000120.1	19200000	2538	-1.09678
QRBI01000120.1	19300000	2824	-0.88909
QRBI01000120.1	19400000	1478	-1.12885
QRBI01000120.1	19500000	517	-1.04536
QRBI01000120.1	19600000	2309	-0.919013
QRBI01000120.1	19700000	2322	-1.11888
QRBI01000120.1	19800000	2402	-1.24376
QRBI01000120.1	19900000	2611	-1.28986
QRBI01000120.1	20000000	2640	-1.46882
QRBI01000120.1	20100000	1959	-1.11954
QRBI01000120.1	20200000	1738	-1.5096
QRBI01000120.1	20300000	1396	-1.36036
QRBI01000120.1	20400000	1878	-1.36367
QRBI01000120.1	20500000	2056	-1.12391
QRBI01000120.1	20600000	2035	-1.21276
QRBI01000120.1	20700000	2143	-1.37739
QRBI01000120.1	20800000	1843	-1.22533
QRBI01000120.1	20900000	2012	-0.852308
QRBI01000120.1	21000000	2185	-0.927364
QRBI01000120.1	21100000	1975	-1.28109
QRBI01000120.1	21200000	1863	-0.855406
QRBI01000120.1	21300000	2295	-1.10416
QRBI01000120.1	21400000	2048	-1.13285
QRBI01000120.1	21500000	2148	-1.15497
QRBI01000120.1	21600000	1866	-0.936123
QRBI01000120.1	21700000	1949	-0.843926
QRBI01000120.1	21800000	2014	-0.942162
QRBI01000120.1	21900000	2335	-0.733975
QRBI01000120.1	22000000	2218	-1.14242
QRBI01000120.1	22100000	2465	-1.11781
QRBI01000120.1	22200000	2297	-1.22019
QRBI01000120.1	22300000	2130	-1.25276
QRBI01000120.1	22400000	2553	-1.26
QRBI01000120.1	22500000	2804	-1.26917
QRBI01000120.1	22600000	2567	-1.07237
QRBI01000120.1	22700000	2591	-1.00559
QRBI01000120.1	22800000	2229	-0.951612
QRBI01000120.1	22900000	2132	-1.33685
QRBI01000120.1	23000000	2500	-1.40122
QRBI01000120.1	23100000	2567	-1.21329
QRBI01000120.1	23200000	2858	-1.29318
QRBI01000120.1	23300000	3107	-1.11003
QRBI01000120.1	23400000	2805	-1.43691
QRBI01000120.1	23500000	3140	-1.12613
QRBI01000120.1	23600000	3338	-1.12842
QRBI01000120.1	23700000	2543	-1.25628
QRBI01000120.1	23800000	3209	-1.18939
QRBI01000120.1	23900000	3187	-1.11743
QRBI01000120.1	24000000	2722	-1.24521
QRBI01000120.1	24100000	2351	-1.35416
QRBI01000120.1	24200000	2018	-1.17144
QRBI01000120.1	24300000	1696	-1.28289
QRBI01000120.1	24400000	2284	-1.26224
QRBI01000120.1	24500000	2929	-1.16796
QRBI01000120.1	24600000	3157	-1.07385
QRBI01000120.1	24700000	3057	-0.883765
QRBI01000120.1	24800000	3307	-1.12456
QRBI01000120.1	24900000	2233	-1.17982
QRBI01000120.1	25000000	2849	-1.10052
QRBI01000120.1	25100000	3370	-1.21723
QRBI01000120.1	25200000	3195	-1.19556
QRBI01000120.1	25300000	3320	-1.2963
QRBI01000120.1	25400000	3574	-1.08697
QRBI01000120.1	25500000	3139	-1.20845
QRBI01000120.1	25600000	3180	-1.28051
QRBI01000120.1	25700000	2820	-1.13716
QRBI01000120.1	25800000	2720	-1.40799
QRBI01000120.1	25900000	3021	-1.35026
QRBI01000120.1	26000000	3001	-1.33629
QRBI01000120.1	26100000	2688	-1.35224
QRBI01000120.1	26200000	2226	-1.07184
QRBI01000120.1	26300000	2742	-1.08395
QRBI01000120.1	26400000	3244	-1.23387
QRBI01000120.1	26500000	3001	-1.23804
QRBI01000120.1	26600000	3064	-1.17293
QRBI01000120.1	26700000	3066	-1.17373
QRBI01000120.1	26800000	2980	-1.15757
QRBI01000120.1	26900000	3371	-1.10175
QRBI01000120.1	27000000	3061	-0.963423
QRBI01000120.1	27100000	2899	-1.14745
QRBI01000120.1	27200000	2732	-1.38387
QRBI01000120.1	27300000	1964	-1.11101
QRBI01000120.1	27400000	2908	-1.17044
QRBI01000120.1	27500000	2742	-1.19877
QRBI01000120.1	27600000	1911	-1.48335
QRBI01000120.1	27700000	1955	-1.43699
QRBI01000120.1	27800000	1829	-1.38793
QRBI01000120.1	27900000	1607	-1.6522
QRBI01000120.1	28000000	1975	-1.45333
QRBI01000120.1	28100000	1900	-1.38497
QRBI01000120.1	28200000	2442	-1.25689
QRBI01000120.1	28300000	1747	-1.19118
QRBI01000120.1	28400000	1941	-1.12815
QRBI01000120.1	28500000	2169	-1.50444
QRBI01000120.1	28600000	2997	-1.17089
QRBI01000120.1	28700000	2967	-1.25706
QRBI01000120.1	28800000	2911	-0.939003
QRBI01000120.1	28900000	3050	-1.1801
QRBI01000120.1	29000000	3301	-1.44027
QRBI01000120.1	29100000	2938	-1.11256
QRBI01000120.1	29200000	2961	-1.02838
QRBI01000120.1	29300000	3127	-1.23161
QRBI01000120.1	29400000	2881	-1.37935
QRBI01000120.1	29500000	3429	-1.1342
QRBI01000120.1	29600000	3245	-1.39639
QRBI01000120.1	29700000	2614	-1.33338
QRBI01000120.1	29800000	3023	-1.22335
QRBI01000120.1	29900000	2833	-1.285
QRBI01000120.1	30000000	2480	-1.15804
QRBI01000120.1	30100000	3377	-1.08031
QRBI01000120.1	30200000	3390	-1.09894
QRBI01000120.1	30300000	3052	-1.10834
QRBI01000120.1	30400000	3704	-1.02436
QRBI01000120.1	30500000	3035	-0.961687
QRBI01000120.1	30600000	2096	-1.1356
QRBI01000120.1	30700000	2660	-1.14505
QRBI01000120.1	30800000	2788	-1.17318
QRBI01000120.1	30900000	3076	-1.22241
QRBI01000120.1	31000000	2693	-1.24316
QRBI01000120.1	31100000	2798	-1.13201
QRBI01000120.1	31200000	2586	-1.07972
QRBI01000120.1	31300000	2608	-1.21434
QRBI01000120.1	31400000	2845	-1.2822
QRBI01000120.1	31500000	2874	-1.1803
QRBI01000120.1	31600000	2814	-1.09698
QRBI01000120.1	31700000	2768	-1.17635
QRBI01000120.1	31800000	2214	-1.21721
QRBI01000120.1	31900000	2408	-1.00405
QRBI01000120.1	32000000	2988	-1.0732
QRBI01000120.1	32100000	3593	-1.04023
QRBI01000120.1	32200000	3699	-1.02248
QRBI01000120.1	32300000	3447	-1.13893
QRBI01000120.1	32400000	3354	-1.2732
QRBI01000120.1	32500000	3788	-1.09797
QRBI01000120.1	32600000	3257	-1.34036
QRBI01000120.1	32700000	2804	-1.26924
QRBI01000120.1	32800000	2565	-0.989332
QRBI01000120.1	32900000	2096	-1.08787
QRBI01000120.1	33000000	2433	-1.36059
QRBI01000120.1	33100000	2826	-1.23992
QRBI01000120.1	33200000	2055	-1.27918
QRBI01000120.1	33300000	2290	-1.31301
QRBI01000120.1	33400000	2495	-1.19448
QRBI01000120.1	33500000	3015	-0.982688
QRBI01000120.1	33600000	2581	-1.14921
QRBI01000120.1	33700000	3123	-1.20698
QRBI01000120.1	33800000	3062	-1.12009
QRBI01000120.1	33900000	2703	-1.26393
QRBI01000120.1	34000000	2632	-1.13998
QRBI01000120.1	34100000	2866	-1.04601
QRBI01000120.1	34200000	3204	-0.958119
QRBI01000120.1	34300000	2776	-1.25733
QRBI01000120.1	34400000	2753	-1.10663
QRBI01000120.1	34500000	2508	-1.04046
QRBI01000120.1	34600000	2376	-1.2998
QRBI01000120.1	34700000	2378	-1.56246
QRBI01000120.1	34800000	2480	-1.25692
QRBI01000120.1	34900000	1785	-1.21861
QRBI01000120.1	35000000	2032	-1.16914
QRBI01000120.1	35100000	2660	-1.10373
QRBI01000120.1	35200000	2223	-1.31449
QRBI01000120.1	35300000	2375	-1.44182
QRBI01000120.1	35400000	2411	-1.18776
QRBI01000120.1	35500000	2315	-1.07645
QRBI01000120.1	35600000	1804	-0.993369
QRBI01000120.1	35700000	2115	-1.04019
QRBI01000120.1	35800000	1812	-1.17434
QRBI01000120.1	35900000	1708	-0.776497
QRBI01000120.1	36000000	1624	-0.732978
QRBI01000120.1	36100000	1944	-0.944767
QRBI01000120.1	36200000	2013	-1.04601
QRBI01000120.1	36300000	1770	-0.881717
QRBI01000120.1	36400000	2149	-0.878943
QRBI01000120.1	36500000	2167	-1.09413
QRBI01000120.1	36600000	2200	-0.946331
QRBI01000120.1	36700000	2579	-1.29287
QRBI01000120.1	36800000	2512	-1.30026
QRBI01000120.1	36900000	2707	-1.03319
QRBI01000120.1	37000000	2460	-1.33628
QRBI01000120.1	37100000	2315	-1.34155
QRBI01000120.1	37200000	2721	-1.22096
QRBI01000120.1	37300000	2683	-0.898271
QRBI01000120.1	37400000	2782	-1.162
QRBI01000120.1	37500000	2701	-1.05774
QRBI01000120.1	37600000	2276	-1.03282
QRBI01000120.1	37700000	2610	-1.40732
QRBI01000120.1	37800000	2928	-0.997271
QRBI01000120.1	37900000	3176	-1.06764
QRBI01000120.1	38000000	3327	-1.17484
QRBI01000120.1	38100000	2823	-1.03199
QRBI01000120.1	38200000	2438	-1.14064
QRBI01000120.1	38300000	2932	-0.944478
QRBI01000120.1	38400000	3042	-1.14187
QRBI01000120.1	38500000	2306	-1.37859
QRBI01000120.1	38600000	2748	-1.49504
QRBI01000120.1	38700000	2799	-1.27735
QRBI01000120.1	38800000	2620	-1.09528
QRBI01000120.1	38900000	3160	-1.12354
QRBI01000120.1	39000000	3755	-1.07322
QRBI01000120.1	39100000	3407	-1.36139
QRBI01000120.1	39200000	4061	-1.28076
QRBI01000120.1	39300000	3981	-1.14513
QRBI01000120.1	39400000	3097	-1.2628
QRBI01000120.1	39500000	3362	-1.49756
QRBI01000120.1	39600000	2866	-1.18545
QRBI01000120.1	39700000	3126	-1.25479
QRBI01000120.1	39800000	3811	-1.30229
QRBI01000120.1	39900000	3233	-1.04784
QRBI01000120.1	40000000	3328	-1.25423
QRBI01000120.1	40100000	3102	-0.995689
QRBI01000120.1	40200000	2859	-1.0535
QRBI01000120.1	40300000	3289	-1.12341
QRBI01000120.1	40400000	3482	-1.25673
QRBI01000120.1	40500000	2813	-1.39981
QRBI01000120.1	40600000	3225	-1.2926
QRBI01000120.1	40700000	3417	-0.958265
QRBI01000120.1	40800000	2816	-1.20315
QRBI01000120.1	40900000	2745	-0.984297
QRBI01000120.1	41000000	2442	-1.16648
QRBI01000120.1	41100000	2481	-1.32459
QRBI01000120.1	41200000	2566	-1.1854
QRBI01000120.1	41300000	2367	-1.13947
QRBI01000120.1	41400000	2667	-1.15614
QRBI01000120.1	41500000	3058	-1.14723
QRBI01000120.1	41600000	2489	-1.14134
QRBI01000120.1	41700000	2388	-1.15479
QRBI01000120.1	41800000	2247	-1.24482
QRBI01000120.1	41900000	2396	-1.40371
QRBI01000120.1	42000000	2467	-1.16018
QRBI01000120.1	42100000	2605	-1.06109
QRBI01000120.1	42200000	2927	-1.23661
QRBI01000120.1	42300000	2607	-1.15268
QRBI01000120.1	42400000	1021	-0.861985
QRBI01000120.1	42500000	2108	-1.04703
QRBI01000120.1	42600000	2355	-1.13118
QRBI01000120.1	42700000	2760	-0.97407
QRBI01000120.1	42800000	2324	-1.09903
QRBI01000120.1	42900000	2499	-0.997922
QRBI01000120.1	43000000	2102	-0.887238
QRBI01000120.1	43100000	2709	-1.15784
QRBI01000120.1	43200000	2304	-1.08133
QRBI01000120.1	43300000	418	-1.21735
QRBI01000120.1	43400000	1150	-1.11869
QRBI01000120.1	43500000	1832	-1.27393
QRBI01000120.1	43600000	2730	-0.968792
QRBI01000120.1	43700000	722	-0.732681
QRBI01000120.1	43800000	2036	-0.923176
QRBI01000120.1	43900000	2428	-1.01676
QRBI01000120.1	44000000	1835	-0.937684
QRBI01000120.1	44100000	2484	-1.18585
QRBI01000120.1	44200000	2330	-0.907215
QRBI01000120.1	44300000	2468	-0.901001
QRBI01000120.1	44400000	2541	-0.843946
QRBI01000120.1	44500000	2259	-0.754765
QRBI01000120.1	44600000	2751	-0.981787
QRBI01000120.1	44700000	2493	-1.06427
QRBI01000120.1	44800000	2430	-1.07018
QRBI01000120.1	44900000	2496	-0.993471
QRBI01000120.1	45000000	2064	-1.11949
QRBI01000120.1	45100000	2599	-1.1384
QRBI01000120.1	45200000	2576	-1.0712
QRBI01000120.1	45300000	2697	-0.921718
QRBI01000120.1	45400000	1959	-0.997066
QRBI01000120.1	45500000	2421	-0.700837
QRBI01000120.1	45600000	2278	-0.761325
QRBI01000120.1	45700000	2121	-1.15092
QRBI01000120.1	45800000	2698	-0.871379
QRBI01000120.1	45900000	2016	-0.998981
QRBI01000120.1	46000000	2203	-0.943578
QRBI01000120.1	46100000	2406	-0.986154
QRBI01000120.1	46200000	1408	-0.610033
QRBI01000120.1	46300000	2182	-0.799325
QRBI01000120.1	46400000	2734	-0.835878
QRBI01000120.1	46500000	2353	-1.01739
QRBI01000120.1	46600000	2358	-0.823263
QRBI01000120.1	46700000	2473	-0.853569
QRBI01000120.1	46800000	2610	-0.796196
QRBI01000120.1	46900000	2624	-0.966703
QRBI01000120.1	47000000	2529	-1.1309
QRBI01000120.1	47100000	2501	-0.939524
QRBI01000120.1	47200000	2448	-0.910281
QRBI01000120.1	47300000	2448	-1.1923
QRBI01000120.1	47400000	3065	-1.04526
QRBI01000120.1	47500000	2646	-1.21288
QRBI01000120.1	47600000	2759	-1.05332
QRBI01000120.1	47700000	2881	-1.31104
QRBI01000120.1	47800000	3261	-1.26568
QRBI01000120.1	47900000	3276	-1.42828
QRBI01000120.1	48000000	3088	-1.32999
QRBI01000120.1	48100000	2620	-1.03811
QRBI01000120.1	48200000	3417	-1.14105
QRBI01000120.1	48300000	3508	-1.232
QRBI01000120.1	48400000	2984	-1.25017
QRBI01000120.1	48500000	2882	-1.29819
QRBI01000120.1	48600000	2742	-1.18208
QRBI01000120.1	48700000	2825	-1.26778
QRBI01000120.1	48800000	2331	-0.994734
QRBI01000120.1	48900000	2043	-1.26634
QRBI01000120.1	49000000	4003	-1.24519
QRBI01000120.1	49100000	3434	-0.981852
QRBI01000120.1	49200000	3876	-1.08513
QRBI01000120.1	49300000	3670	-0.939143
QRBI01000120.1	49400000	2950	-1.06821
QRBI01000120.1	49500000	2846	-1.22909
QRBI01000120.1	49600000	3331	-1.1958
QRBI01000120.1	49700000	3560	-1.24944
QRBI01000120.1	49800000	3012	-1.29068
QRBI01000120.1	49900000	3541	-1.08724
QRBI01000120.1	50000000	3486	-1.2388
QRBI01000120.1	50100000	2807	-1.25494
QRBI01000120.1	50200000	3338	-1.12364
QRBI01000120.1	50300000	3052	-1.39535
QRBI01000120.1	50400000	3009	-1.35741
QRBI01000120.1	50500000	3366	-1.28434
QRBI01000120.1	50600000	3040	-1.38715
QRBI01000120.1	50700000	2693	-1.43834
QRBI01000120.1	50800000	2381	-1.35873
QRBI01000120.1	50900000	2527	-1.42033
QRBI01000120.1	51000000	2847	-1.09548
QRBI01000120.1	51100000	2139	-1.24525
QRBI01000120.1	51200000	1730	-1.28518
QRBI01000120.1	51300000	2192	-1.26635
QRBI01000120.1	51400000	2048	-1.42239
QRBI01000120.1	51500000	2067	-1.23155
QRBI01000120.1	51600000	2210	-1.15058
QRBI01000120.1	51700000	2175	-1.27093
QRBI01000120.1	51800000	2272	-1.00321
QRBI01000120.1	51900000	2272	-0.966385
QRBI01000120.1	52000000	1917	-0.908703
QRBI01000120.1	52100000	1793	-0.810623
QRBI01000120.1	52200000	2281	-0.929538
QRBI01000120.1	52300000	2405	-0.968432
QRBI01000120.1	52400000	2091	-1.02368
QRBI01000120.1	52500000	2176	-0.969993
QRBI01000120.1	52600000	2087	-1.28524
QRBI01000120.1	52700000	2213	-0.888227
QRBI01000120.1	52800000	2331	-1.00448
QRBI01000120.1	52900000	2037	-0.716439
QRBI01000120.1	53000000	2030	-0.662074
QRBI01000120.1	53100000	1940	-1.06245
QRBI01000120.1	53200000	2371	-0.919897
QRBI01000120.1	53300000	1933	-0.762277
QRBI01000120.1	53400000	1881	-1.04487
QRBI01000120.1	53500000	1946	-0.856776
QRBI01000120.1	53600000	1997	-1.22116
QRBI01000120.1	53700000	1935	-1.05887
QRBI01000120.1	53800000	2007	-0.969564
QRBI01000120.1	53900000	2316	-1.28871
QRBI01000120.1	54000000	2524	-1.35526
QRBI01000120.1	54100000	2435	-1.04952
QRBI01000120.1	54200000	2268	-1.10575
QRBI01000120.1	54300000	2362	-1.31619
QRBI01000120.1	54400000	2540	-1.06755
QRBI01000120.1	54500000	2240	-0.874739
QRBI01000120.1	54600000	2174	-1.08176
QRBI01000120.1	54700000	2000	-0.990458
QRBI01000120.1	54800000	2113	-0.904681
QRBI01000120.1	54900000	2291	-1.15459
QRBI01000120.1	55000000	2138	-1.31932
QRBI01000120.1	55100000	1896	-0.924391
QRBI01000120.1	55200000	1956	-1.11266
QRBI01000120.1	55300000	2302	-1.06432
QRBI01000120.1	55400000	2165	-1.01739
QRBI01000120.1	55500000	2308	-0.945361
QRBI01000120.1	55600000	2096	-1.03865
QRBI01000120.1	55700000	1947	-0.870794
QRBI01000120.1	55800000	1826	-0.640764
QRBI01000120.1	55900000	2106	-0.900933
QRBI01000120.1	56000000	2342	-0.858738
QRBI01000120.1	56100000	2606	-0.948685
QRBI01000120.1	56200000	2099	-0.809692
QRBI01000120.1	56300000	1975	-1.08418
QRBI01000120.1	56400000	2758	-0.807217
QRBI01000120.1	56500000	2349	-0.843271
QRBI01000120.1	56600000	2168	-0.835169
QRBI01000120.1	56700000	2640	-1.19355
QRBI01000120.1	56800000	2496	-1.09178
QRBI01000120.1	56900000	2372	-1.07436
QRBI01000120.1	57000000	2601	-1.27423
QRBI01000120.1	57100000	1821	-0.987531
QRBI01000120.1	57200000	2018	-1.01232
QRBI01000120.1	57300000	1941	-0.874512
QRBI01000120.1	57400000	1917	-0.801314
QRBI01000120.1	57500000	1928	-1.04444
QRBI01000120.1	57600000	1868	-1.16074
QRBI01000120.1	57700000	2234	-0.895586
QRBI01000120.1	57800000	1979	-1.02135
QRBI01000120.1	57900000	1509	-0.951749
QRBI01000120.1	58000000	2053	-0.866723
QRBI01000120.1	58100000	1777	-1.0256
QRBI01000120.1	58200000	1926	-1.02984
QRBI01000120.1	58300000	1802	-1.00612
QRBI01000120.1	58400000	2070	-0.915958
QRBI01000120.1	58500000	2221	-0.842979
QRBI01000120.1	58600000	1964	-0.892087
QRBI01000120.1	58700000	1954	-0.882272
QRBI01000120.1	58800000	2397	-1.02934
QRBI01000120.1	58900000	2196	-0.964163
QRBI01000120.1	59000000	2276	-0.947408
QRBI01000120.1	59100000	2607	-1.08405
QRBI01000120.1	59200000	2648	-1.11964
QRBI01000120.1	59300000	2407	-1.04225
QRBI01000120.1	59400000	2269	-1.01798
QRBI01000120.1	59500000	2460	-1.23386
QRBI01000120.1	59600000	2465	-1.10249
QRBI01000120.1	59700000	2233	-1.15273
QRBI01000120.1	59800000	2639	-1.17994
QRBI01000120.1	59900000	2742	-1.27699
QRBI01000120.1	60000000	2829	-1.35726
QRBI01000120.1	60100000	3217	-1.30558
QRBI01000120.1	60200000	3478	-1.11887
QRBI01000120.1	60300000	3447	-1.08549
QRBI01000120.1	60400000	3179	-1.0577
QRBI01000120.1	60500000	3020	-1.26536
